Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_sd	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	ln_branch_rates_mean	root_age	speciation_rate
60000	-20203.62	-20282.08	78.46072	0.0194276	0.0238049	0.0191607	0.0287417	0.0212999	0.0196329	0.0181261	0.0223714	0.0203379	0.02666	0.02471	0.0274194	0.0194063	0.0237108	0.0226139	0.0218937	0.0230729	0.021655	0.023924	0.0239824	0.0246929	0.0245042	0.017847	0.023464	0.0173727	0.0232004	0.0223356	0.0238021	0.0197015	0.0176905	0.0261026	0.026468	0.0230499	0.0222757	0.0181396	0.018293	0.0227284	0.0206976	0.02193057	0.1205018	0.142723	0.149249	0.171826	0.152974	0.215128	0.168099	0.004966092	0.255488	0.245177	0.265501	0.233834	-3.819874	33.12855	0.05634741
60050	-20207.59	-20281.39	73.80109	0.0203593	0.0212386	0.0221428	0.0264221	0.0243935	0.0241255	0.0203846	0.028049	0.021728	0.0308947	0.022631	0.0233715	0.0249807	0.0171709	0.0195303	0.0207769	0.0184388	0.0230685	0.0193155	0.024263	0.0237268	0.0305682	0.0234468	0.0255304	0.0187636	0.0308878	0.0245335	0.0286966	0.0217763	0.0264807	0.0208339	0.0205009	0.0239467	0.024928	0.0217337	0.0217002	0.0235867	0.0244336	0.02306836	0.1482897	0.150494	0.160544	0.174663	0.146507	0.20228	0.165512	0.01364224	0.258348	0.235573	0.264311	0.241769	-3.769293	31.48702	0.04787856
60100	-20213.63	-20278.03	64.40195	0.0211293	0.0242855	0.0179525	0.0267047	0.0253496	0.0205115	0.0165724	0.023869	0.0211018	0.0243774	0.0274144	0.0257911	0.0240678	0.0211113	0.0214651	0.0222511	0.0192109	0.0329957	0.0238098	0.0229396	0.0214452	0.0357388	0.0270765	0.0306295	0.0222882	0.0199097	0.0178011	0.022002	0.0217979	0.0215614	0.0278272	0.0255826	0.0292266	0.0266918	0.0239997	0.0160406	0.0206886	0.0207109	0.02385263	0.2173579	0.164855	0.149354	0.144648	0.167424	0.19319	0.18053	0.001877046	0.2657	0.23066	0.253575	0.250065	-3.735861	31.50665	0.06413482
60150	-20224.57	-20277.27	52.70166	0.0204443	0.0229826	0.0302084	0.0345177	0.0304895	0.0247591	0.0164356	0.0216792	0.0273113	0.0279943	0.0277254	0.0273793	0.0177588	0.0215959	0.0251617	0.0193029	0.0193535	0.0199214	0.0181632	0.0206121	0.0386647	0.032541	0.0230026	0.0288482	0.0122572	0.0222682	0.016371	0.0215565	0.0142731	0.0219495	0.0209756	0.0217904	0.0230554	0.0273936	0.0176276	0.0189954	0.0177741	0.0308677	0.0223666	0.2750418	0.163525	0.167147	0.174094	0.156848	0.181669	0.156717	0.008593417	0.248002	0.246539	0.256751	0.248708	-3.800187	30.69665	0.08412948
60200	-20209.75	-20278.22	68.46789	0.0228398	0.0216406	0.0256614	0.0284613	0.0233368	0.024328	0.0187422	0.0233756	0.0194594	0.0191237	0.0203709	0.0252856	0.0202024	0.0170013	0.017424	0.0193691	0.0223267	0.0239513	0.0231164	0.022798	0.0222608	0.0254189	0.0268433	0.0225662	0.0212041	0.0292345	0.0174132	0.0218718	0.0206309	0.0201654	0.0291417	0.0256799	0.0211133	0.0335588	0.0252027	0.0214396	0.0195423	0.0236317	0.02169529	0.1807894	0.169077	0.140141	0.166957	0.153371	0.191868	0.178587	0.00278829	0.266408	0.237486	0.255634	0.240472	-3.83066	31.70052	0.02986553
60250	-20199.71	-20274.83	75.12108	0.0222816	0.0236906	0.0219031	0.0265725	0.0227125	0.0224071	0.0215985	0.0253381	0.0217136	0.0247309	0.020231	0.0174473	0.0198729	0.020602	0.0210525	0.0203009	0.0244396	0.0273121	0.022565	0.0262516	0.0268226	0.0219111	0.0302868	0.0270174	0.0241074	0.0268003	0.023596	0.0236022	0.0196936	0.0224296	0.0212213	0.0239541	0.0242462	0.0318361	0.0223953	0.0221106	0.0197015	0.0221539	0.02345576	0.1477997	0.160578	0.148362	0.166348	0.151686	0.201053	0.171972	0.03905387	0.259448	0.243732	0.25721	0.23961	-3.752639	31.62802	0.1007403
60300	-20214.93	-20281.87	66.94112	0.0179182	0.0212049	0.0274315	0.027044	0.0297825	0.0215819	0.0220764	0.0220733	0.0220647	0.019427	0.0209065	0.0276957	0.0233857	0.0251289	0.0263842	0.0213489	0.0255332	0.0292234	0.0260987	0.0286117	0.023569	0.0270902	0.0298431	0.0295662	0.0218417	0.0145036	0.0195832	0.0256998	0.0194749	0.0178757	0.0232645	0.0284809	0.0247304	0.0212539	0.0287196	0.0218956	0.0208008	0.0255701	0.02445327	0.1725528	0.152375	0.173797	0.156582	0.148189	0.199106	0.169952	0.007930448	0.256167	0.242104	0.254383	0.247347	-3.710991	30.71964	0.07819645
60350	-20200.48	-20278.02	77.54626	0.0191083	0.0233658	0.0255619	0.0229993	0.0252711	0.021189	0.0213107	0.0215833	0.0206536	0.0230627	0.0192871	0.0244004	0.0255013	0.0208243	0.0203444	0.0220372	0.0225665	0.0260427	0.0230009	0.0231514	0.0249607	0.0245241	0.0267173	0.0223112	0.0209252	0.0231916	0.0207508	0.0329448	0.0180186	0.0241486	0.0273055	0.0218998	0.0196086	0.0284467	0.0209502	0.019587	0.0230347	0.0291197	0.02302442	0.1144977	0.167635	0.153392	0.16857	0.154036	0.189124	0.167244	0.01376991	0.248959	0.23474	0.270404	0.245897	-3.7712	31.64331	0.0682033
60400	-20179.23	-20284.69	105.4638	0.0212299	0.0244743	0.0220981	0.0240091	0.0226953	0.0227959	0.0252093	0.0242806	0.0228127	0.0243006	0.0243566	0.0238144	0.0236854	0.0244588	0.0242049	0.0251962	0.0257571	0.0275461	0.0233008	0.0210879	0.0244991	0.0256712	0.0264181	0.0258373	0.0227724	0.0243736	0.0225559	0.023625	0.0255799	0.0240591	0.0268999	0.0237744	0.0253998	0.0220609	0.025127	0.0258461	0.0252218	0.024633	0.02417713	0.06611379	0.166229	0.152163	0.159888	0.169167	0.185504	0.167049	0.01577226	0.257398	0.241636	0.246421	0.254545	-3.722348	30.11726	0.07420968
60450	-20192.46	-20281.37	88.90843	0.0273492	0.0254492	0.0261858	0.0293753	0.0232912	0.0294415	0.0266778	0.0300423	0.027217	0.0222271	0.0271224	0.0257592	0.0240464	0.0255678	0.0251267	0.0247094	0.0272292	0.025313	0.0269488	0.02782	0.0310072	0.0315466	0.0280037	0.0283119	0.0257933	0.0299392	0.0279593	0.0314215	0.031182	0.0280756	0.0286531	0.0240979	0.0249018	0.0263338	0.0281715	0.0269278	0.0226298	0.028541	0.02676717	0.07900112	0.167268	0.161385	0.162451	0.156483	0.176881	0.175533	0.003039888	0.247959	0.244651	0.249805	0.257585	-3.620579	26.29665	0.05139593
60500	-20194.37	-20275.77	81.3984	0.0235916	0.0267753	0.0285567	0.0297068	0.0263752	0.0263957	0.0251827	0.0292747	0.0308807	0.0293856	0.0318339	0.0277779	0.0243851	0.0235289	0.0252141	0.025573	0.0230049	0.0294833	0.0297047	0.026232	0.0321457	0.0270796	0.0328404	0.0281539	0.0244741	0.0284466	0.0224866	0.0294442	0.0222145	0.022999	0.028414	0.025397	0.0305412	0.0292683	0.0278786	0.021285	0.0258682	0.0293805	0.02691246	0.1066949	0.158552	0.162242	0.168399	0.156678	0.187586	0.166543	0.005201817	0.250816	0.248859	0.251298	0.249027	-3.615166	28.03928	0.06737365
60550	-20209.66	-20278.29	68.62354	0.0251873	0.0284931	0.0281991	0.0305422	0.030237	0.0276544	0.025533	0.0305356	0.0285908	0.0338243	0.0318293	0.0291479	0.0285455	0.0237713	0.0275553	0.0295524	0.0279224	0.0334076	0.0312293	0.0279641	0.0342345	0.0267785	0.0303401	0.0388499	0.0339078	0.0334216	0.0253011	0.038624	0.0236179	0.0277722	0.0307163	0.0306451	0.0224091	0.0309119	0.0281454	0.0250406	0.0278202	0.0332115	0.03049614	0.1648589	0.155843	0.153131	0.166785	0.143878	0.207728	0.172635	0.03524564	0.26236	0.237331	0.257695	0.242614	-3.490155	26.1157	0.08213941
60600	-20196.46	-20274.01	77.5533	0.0287524	0.0318356	0.0270595	0.0353993	0.0304213	0.0275176	0.0310789	0.0328575	0.0303769	0.0320761	0.033792	0.0277514	0.023494	0.0270308	0.025863	0.0304993	0.0240224	0.0336389	0.0278524	0.0277966	0.0327527	0.0344523	0.0341018	0.029577	0.0298007	0.0318998	0.0308618	0.0331005	0.0288025	0.0337595	0.0269359	0.0263704	0.0343379	0.0329821	0.0235356	0.0291168	0.0338732	0.0281218	0.02997899	0.1301754	0.159483	0.154443	0.171347	0.15807	0.180972	0.175686	0.00638176	0.256388	0.245598	0.250633	0.247381	-3.507258	25.08834	0.07301349
60650	-20196.55	-20281.93	85.38594	0.0285297	0.0288878	0.0300525	0.0350371	0.0298832	0.0291284	0.0289025	0.0290793	0.0254389	0.0311337	0.0295983	0.0257356	0.0250908	0.027535	0.0301006	0.025122	0.0321431	0.0320419	0.0302647	0.0302883	0.0299337	0.0294714	0.0278864	0.0306074	0.0262997	0.0299828	0.0327666	0.0352586	0.026328	0.0281428	0.034664	0.0257717	0.0314982	0.034188	0.0301231	0.0275545	0.0306951	0.0304939	0.02933438	0.09312237	0.160591	0.147466	0.172224	0.169066	0.182622	0.168031	0.002618695	0.256382	0.235548	0.26487	0.243199	-3.528995	24.11098	0.09949012
60700	-20204.92	-20283.16	78.24206	0.0284864	0.0313182	0.0325692	0.0355514	0.0333362	0.027426	0.0303079	0.0334569	0.0265583	0.0391026	0.0321402	0.0330546	0.0312418	0.0244967	0.0285959	0.0309716	0.0278224	0.0305188	0.0318285	0.0308905	0.035246	0.0291702	0.029884	0.0310626	0.030305	0.0369884	0.0280023	0.0327381	0.0336202	0.0300265	0.03298	0.0316879	0.0371619	0.0323808	0.0348112	0.0274824	0.0366236	0.0346337	0.03125659	0.09006857	0.15087	0.153216	0.142863	0.178298	0.195706	0.179047	0.006804303	0.277428	0.226872	0.25097	0.24473	-3.465525	23.96838	0.05152293
60750	-20232.19	-20280.27	48.08116	0.0253468	0.0270289	0.0357829	0.0370463	0.0239569	0.0337237	0.0291435	0.0430844	0.0290791	0.0303516	0.0338003	0.0264885	0.0220689	0.0259017	0.0206808	0.0307098	0.0277161	0.0340327	0.0297643	0.0357732	0.0480924	0.0316462	0.0350233	0.0364466	0.0268145	0.0355024	0.0258354	0.0436152	0.0223907	0.0288016	0.0272728	0.0307006	0.0254318	0.0389004	0.039822	0.0259146	0.0305387	0.0355534	0.03090374	0.2216748	0.157352	0.155357	0.172843	0.159831	0.186692	0.167925	0.0904518	0.252932	0.246668	0.256362	0.244038	-3.476878	22.81952	0.1045898
60800	-20206.61	-20271.77	65.16724	0.0268945	0.0285371	0.0266997	0.0353665	0.034139	0.0322456	0.0325387	0.034839	0.0338507	0.0288196	0.0308253	0.0315128	0.0264522	0.0250746	0.025602	0.0287215	0.0260611	0.0362516	0.0321321	0.0315108	0.0415643	0.0326698	0.0327719	0.0315471	0.0279979	0.0315126	0.0270639	0.0355513	0.0241613	0.0298147	0.0327163	0.0317103	0.0290366	0.0360991	0.0336939	0.0290917	0.041763	0.0272584	0.03067885	0.1454244	0.169142	0.152326	0.160407	0.160523	0.185298	0.172304	0.07969307	0.251082	0.241809	0.25819	0.248918	-3.484182	24.90423	0.09179897
60850	-20208.98	-20290.86	81.88156	0.0257084	0.0347795	0.0330176	0.0299861	0.0340537	0.0329366	0.0333966	0.0272451	0.0288777	0.0286388	0.0291126	0.0337835	0.0284461	0.0293211	0.0307912	0.0269981	0.0273559	0.036148	0.0287516	0.0301782	0.0304306	0.0317083	0.0312413	0.0356133	0.0277224	0.0356463	0.028003	0.0282609	0.0279409	0.0330969	0.030703	0.0302313	0.039295	0.0295371	0.0315213	0.0284077	0.0335166	0.0338959	0.03060264	0.09677626	0.16207	0.149656	0.179526	0.165775	0.180471	0.162501	0.005929122	0.25792	0.239902	0.254888	0.24729	-3.486669	24.37095	0.06430058
60900	-20210.66	-20274.53	63.8702	0.0287544	0.0290272	0.0271281	0.0380567	0.0307278	0.0327237	0.0305227	0.0387866	0.0224459	0.0230737	0.0256726	0.0265885	0.0247017	0.0243413	0.0252559	0.026682	0.0233798	0.0320208	0.0251681	0.0287944	0.033442	0.0401506	0.0296088	0.0293479	0.0334532	0.0223849	0.023167	0.0311312	0.0311022	0.0229367	0.0294402	0.0373378	0.0336272	0.0289178	0.0281748	0.0262901	0.0286221	0.0258688	0.02912528	0.1605738	0.164475	0.166832	0.164458	0.157204	0.17914	0.167891	0.03785538	0.254319	0.247969	0.254756	0.242956	-3.536149	25.32906	0.103791
60950	-20211.09	-20279.06	67.97323	0.0319836	0.0289076	0.029949	0.0390745	0.0319373	0.035416	0.0288695	0.0308527	0.0298979	0.0295191	0.031051	0.0359179	0.0316549	0.0319834	0.0308212	0.0314231	0.0241087	0.0321272	0.0259888	0.0306647	0.0323641	0.0454032	0.0326507	0.0328113	0.0328076	0.0274621	0.0256729	0.033054	0.0297223	0.0294088	0.0318415	0.039083	0.0302137	0.0384454	0.0250612	0.0284517	0.0416065	0.0267842	0.03191813	0.1324307	0.171045	0.151669	0.159696	0.158031	0.186127	0.173431	0.01898795	0.256805	0.235768	0.251858	0.25557	-3.444581	23.52401	0.06916243
61000	-20210.22	-20292.88	82.65401	0.0320321	0.0280536	0.0285911	0.0313375	0.030209	0.029648	0.0310017	0.0291848	0.0338706	0.0357445	0.0325191	0.0273663	0.0307933	0.0283201	0.0280783	0.0295347	0.0301211	0.0295002	0.0296023	0.029	0.0318224	0.0323642	0.0343621	0.0320071	0.0309053	0.0311149	0.0314802	0.0346373	0.0277507	0.0361097	0.0301277	0.0309599	0.0237798	0.0352879	0.0329021	0.0279409	0.0385139	0.0262504	0.03005641	0.08990027	0.164869	0.171932	0.156182	0.158525	0.178809	0.169683	0.009034649	0.255962	0.25281	0.243386	0.247841	-3.504679	25.50886	0.09069745
61050	-20204.58	-20289.35	84.76976	0.0299314	0.0246278	0.0275069	0.0311287	0.0266038	0.0301377	0.0289321	0.0322154	0.0326568	0.0279031	0.0298607	0.0312821	0.0332018	0.0271634	0.0320629	0.0270352	0.029056	0.0335998	0.029444	0.0323608	0.0293526	0.0286449	0.0314848	0.0288794	0.021439	0.0277895	0.0318201	0.0307434	0.0314112	0.0302283	0.026244	0.0279091	0.0280411	0.0350257	0.031339	0.0263982	0.0311599	0.0287124	0.02949514	0.08166952	0.166165	0.174818	0.165919	0.157892	0.176029	0.159178	0.001129593	0.256891	0.245913	0.243505	0.253691	-3.52353	26.73678	0.0914295
61100	-20185.88	-20286.16	100.2794	0.0259986	0.0331056	0.0342144	0.0294012	0.0288995	0.0290744	0.0273124	0.0296545	0.0323089	0.0276234	0.0287147	0.0287354	0.0328454	0.0268945	0.0273438	0.0293977	0.0302132	0.0306929	0.0288171	0.0296555	0.0313359	0.0317629	0.0320063	0.0296137	0.0275221	0.0276536	0.0310238	0.0294348	0.0306824	0.0278902	0.0316555	0.0270904	0.0283535	0.0300674	0.0286728	0.0298752	0.027784	0.0303463	0.02957256	0.06382154	0.157272	0.170422	0.161966	0.16499	0.180839	0.164511	0.000564983	0.256347	0.24088	0.245414	0.257359	-3.520908	24.33853	0.06197565
61150	-20214.35	-20277.4	63.04658	0.0276609	0.0322068	0.0265773	0.0382441	0.0365612	0.0319298	0.0291918	0.0302365	0.0317696	0.0348751	0.0367044	0.0321513	0.0238115	0.0272527	0.0315257	0.0295184	0.0291285	0.0304873	0.0296979	0.0335286	0.0404553	0.0344007	0.0381667	0.0280207	0.026987	0.0282317	0.0286387	0.0373908	0.0281126	0.0262804	0.0342794	0.0290959	0.0322098	0.0465424	0.0278644	0.0298934	0.0455707	0.0397236	0.03108362	0.1637864	0.157786	0.148392	0.168673	0.176335	0.186928	0.161886	0.001491721	0.254118	0.227984	0.262705	0.255193	-3.471074	23.17258	0.09630068
61200	-20196.4	-20278.01	81.6066	0.0293334	0.0293555	0.0289503	0.0299873	0.0300114	0.0267868	0.0286956	0.0310497	0.0306118	0.0339985	0.0383436	0.0307997	0.026022	0.0268744	0.0282245	0.0303304	0.0244182	0.0283699	0.0274266	0.0285454	0.0245911	0.0381664	0.0334402	0.0311263	0.0261884	0.026829	0.0262491	0.0297972	0.0289302	0.0255295	0.0269391	0.0318727	0.0301902	0.0289678	0.0276462	0.0309052	0.02773	0.0319308	0.02984458	0.09269407	0.161765	0.156161	0.156546	0.164151	0.19533	0.166047	0.003489802	0.2515	0.242892	0.257605	0.248003	-3.511752	24.77118	0.07950218
61250	-20193.52	-20274.33	80.81296	0.0230583	0.0214913	0.025276	0.0313977	0.029065	0.0252447	0.0275347	0.02599	0.0293843	0.0337501	0.0278035	0.02513	0.027227	0.0268908	0.0274877	0.0271704	0.0278782	0.0342972	0.0302985	0.0293395	0.0340761	0.0269464	0.0259595	0.0329434	0.0269205	0.0266326	0.0236132	0.0294778	0.0274323	0.0304187	0.0259164	0.0272841	0.0299396	0.02906	0.0277625	0.0244124	0.0285139	0.027098	0.02669052	0.122018	0.151724	0.160478	0.169765	0.163334	0.191605	0.163093	0.002177558	0.258879	0.238495	0.251169	0.251457	-3.623447	27.27618	0.07170927
61300	-20183.97	-20288.27	104.3047	0.0241489	0.0249019	0.0245122	0.0279556	0.027816	0.0240597	0.0242007	0.0281768	0.0234508	0.024242	0.0271829	0.0248755	0.0231516	0.0230431	0.0265097	0.0236013	0.024453	0.0259815	0.0257291	0.0257533	0.0232254	0.0266877	0.0239105	0.0266506	0.0240167	0.0228932	0.024304	0.0275714	0.0240732	0.0246176	0.0238593	0.0233609	0.022949	0.0244749	0.0261107	0.0234756	0.0263141	0.0254382	0.02497624	0.07494566	0.161262	0.149372	0.165058	0.166095	0.191922	0.166292	0.01144752	0.263913	0.238408	0.266098	0.231581	-3.68983	29.10259	0.0838566
61350	-20199.38	-20277.55	78.17575	0.0182261	0.0191667	0.0221222	0.0259477	0.0232025	0.0214162	0.0203892	0.0273737	0.0246161	0.0231272	0.0252841	0.0265403	0.0298907	0.0239691	0.0257062	0.0268231	0.0234255	0.0319895	0.0226746	0.0249857	0.024838	0.0264486	0.0212266	0.0234193	0.0221594	0.0282208	0.0238381	0.0312016	0.0212139	0.0253509	0.0293662	0.023987	0.0216507	0.02568	0.0244769	0.0225227	0.027113	0.0201772	0.02423702	0.1265905	0.175412	0.156849	0.166797	0.160316	0.188716	0.15191	0.002286505	0.250337	0.234162	0.262538	0.252964	-3.719874	31.63772	0.06196376
61400	-20207.67	-20279.7	72.02676	0.0220155	0.0219846	0.0244024	0.0327517	0.0271071	0.0284959	0.0240233	0.0226378	0.0243868	0.0229355	0.0277187	0.0280731	0.0295268	0.024654	0.0209344	0.0268861	0.0255011	0.0222989	0.0223413	0.023426	0.0291099	0.0315982	0.0238576	0.0322091	0.0208382	0.023877	0.0277432	0.0365575	0.0189198	0.0244071	0.0287645	0.0252774	0.0270056	0.0257479	0.0262592	0.0236811	0.0301764	0.0294071	0.02475499	0.1501539	0.15572	0.159805	0.180849	0.156015	0.180165	0.167446	0.005398058	0.246272	0.245188	0.261746	0.246794	-3.698728	28.66741	0.06660365
61450	-20214.58	-20292.1	77.51585	0.0304306	0.0283648	0.0262304	0.0248743	0.0325305	0.0239157	0.0212468	0.0241177	0.0248803	0.020733	0.027471	0.0277729	0.0216099	0.0225993	0.021901	0.0218919	0.0219903	0.0296455	0.0206356	0.0235763	0.026672	0.031	0.0223958	0.026184	0.0260618	0.0236328	0.0204461	0.0244352	0.0237837	0.02775	0.0246319	0.0238011	0.0215631	0.0243193	0.0256165	0.0204736	0.0217491	0.0309882	0.02450352	0.1203637	0.172452	0.154384	0.163192	0.15361	0.176822	0.179541	0.01111818	0.268923	0.233096	0.254757	0.243224	-3.708939	30.12113	0.07295679
61500	-20194.66	-20275.38	80.71843	0.023587	0.0258971	0.023163	0.0275837	0.0261381	0.0219207	0.0250799	0.0251184	0.0263949	0.0240293	0.0243927	0.0242181	0.0271193	0.0210884	0.0225974	0.0231968	0.0224248	0.0216796	0.0216922	0.0208165	0.0286979	0.0317691	0.0222297	0.0252236	0.0279228	0.0226908	0.0212991	0.0255691	0.0227363	0.0243036	0.0241893	0.0266386	0.0185012	0.0279585	0.0235605	0.0227792	0.0298101	0.0299222	0.0249637	0.125236	0.162066	0.162868	0.164916	0.151945	0.190378	0.167828	0.006137431	0.258085	0.246019	0.251232	0.244664	-3.690333	29.99935	0.04554204
61550	-20207.47	-20280.43	72.9622	0.0205644	0.023355	0.0278122	0.0248701	0.0244826	0.020812	0.0202832	0.0249179	0.0221465	0.0250431	0.0258574	0.0269042	0.023583	0.0172373	0.0206128	0.0187852	0.017783	0.0299438	0.0238064	0.0221087	0.0263463	0.023117	0.0280427	0.0247066	0.0227619	0.0260834	0.0219632	0.0280709	0.0230311	0.0191398	0.0214735	0.0226044	0.0281415	0.0301684	0.020839	0.0219047	0.0186735	0.02089	0.02281476	0.158662	0.172471	0.165565	0.160967	0.159758	0.185129	0.15611	0.006134773	0.256517	0.238429	0.253418	0.251636	-3.780347	32.94625	0.04386323
61600	-20204.87	-20277.96	73.08668	0.0179858	0.0242877	0.0233153	0.0220657	0.0248871	0.0259649	0.0237206	0.0230594	0.0248955	0.0246188	0.0219183	0.0245929	0.0217066	0.0180153	0.0188347	0.0200903	0.0209964	0.0230095	0.0210831	0.0225996	0.0249604	0.0262312	0.023451	0.0269918	0.0302192	0.0267177	0.0253143	0.0240707	0.0205736	0.0197953	0.0293751	0.021575	0.0205281	0.0307893	0.0196558	0.0190978	0.0179026	0.0266714	0.02241782	0.1490631	0.168713	0.155786	0.182956	0.155188	0.175723	0.161633	0.01807304	0.252618	0.24628	0.260561	0.240541	-3.797899	32.44866	0.06781122
61650	-20199.37	-20279.72	80.34984	0.0230407	0.0203826	0.0250523	0.0261857	0.0273459	0.0206776	0.0224425	0.0232975	0.0203034	0.0194791	0.0208795	0.0228368	0.0254468	0.0180069	0.0217066	0.0218216	0.0208052	0.0261292	0.024328	0.0223642	0.0238303	0.0293274	0.021328	0.0280484	0.0239828	0.0227933	0.0207532	0.0230256	0.0266549	0.0227066	0.0293761	0.0219276	0.0235149	0.0253023	0.0222516	0.0212441	0.0259673	0.0205844	0.02331061	0.09409882	0.147482	0.156355	0.17724	0.163491	0.189447	0.165984	0.01047161	0.270005	0.237219	0.247233	0.245543	-3.758847	32.01058	0.04320835
61700	-20205.83	-20279.42	73.59322	0.0188841	0.020841	0.0241319	0.026478	0.0232341	0.0210779	0.0231354	0.024372	0.0252174	0.027519	0.0299887	0.0234353	0.026063	0.0208948	0.0202437	0.0221154	0.0217314	0.0238076	0.0247904	0.0210661	0.026685	0.0257012	0.0227516	0.0215701	0.0222572	0.0265701	0.021648	0.0259588	0.0201997	0.0215427	0.0197304	0.0285937	0.0223629	0.026172	0.0169491	0.0158485	0.0282717	0.023393	0.0225688	0.139288	0.170327	0.152452	0.165104	0.154026	0.195523	0.162567	0.01815866	0.257352	0.241397	0.259482	0.24177	-3.791187	32.48413	0.04918126
61750	-20204.91	-20289.63	84.72044	0.0205592	0.0249898	0.0250809	0.026351	0.0231839	0.0215961	0.0223663	0.0214512	0.0232755	0.0267335	0.026575	0.0277175	0.0206544	0.0219668	0.0209713	0.0246972	0.0241374	0.0233798	0.0252175	0.0241883	0.0224426	0.0240701	0.0224392	0.0232702	0.0235587	0.0214643	0.0264406	0.0299767	0.0286471	0.0209948	0.0218651	0.0221233	0.0229288	0.0205931	0.0195919	0.0184509	0.0251275	0.0241072	0.02304022	0.1019372	0.181023	0.158648	0.163637	0.155641	0.183962	0.157088	0.006983123	0.250946	0.241454	0.258696	0.248903	-3.770514	30.96175	0.04348523
61800	-20188.41	-20280.95	92.54613	0.0205564	0.0206998	0.0197144	0.0229014	0.0229947	0.0224836	0.0217179	0.0224344	0.0203651	0.0214819	0.0228024	0.0223823	0.0254785	0.0195619	0.0198076	0.0218777	0.0202261	0.0242424	0.0244469	0.0243939	0.0243649	0.0243558	0.021597	0.0205502	0.0229221	0.021242	0.0209028	0.0218142	0.0263065	0.020806	0.0207501	0.0272999	0.0234344	0.0261512	0.0192991	0.0231984	0.0222853	0.0224802	0.02255693	0.08785616	0.155987	0.145055	0.158595	0.168217	0.19827	0.173875	0.004360966	0.266079	0.239013	0.255907	0.239001	-3.791713	32.32201	0.07752478
61850	-20192.43	-20276.35	83.91864	0.0225579	0.0202792	0.0199857	0.02872	0.0235485	0.021164	0.0181062	0.0225482	0.0222978	0.0257777	0.0236955	0.0263539	0.0221442	0.0215178	0.02135	0.0191655	0.0244455	0.0261397	0.0239691	0.0244874	0.0235349	0.0197767	0.0244725	0.0278667	0.0240699	0.0195073	0.0203612	0.0273824	0.022144	0.0223947	0.0216359	0.0235631	0.0258682	0.0237425	0.023044	0.0210832	0.0220876	0.0254028	0.02274411	0.1320033	0.167845	0.15607	0.157216	0.161528	0.198482	0.15886	0.01648353	0.255916	0.241053	0.249084	0.253947	-3.783449	30.38521	0.06556784
61900	-20198.74	-20280.41	81.6705	0.0228445	0.0220335	0.027341	0.0226224	0.0218903	0.0173771	0.0205969	0.0235541	0.0178564	0.0233865	0.0223021	0.0202157	0.0170212	0.0212213	0.0202215	0.0187519	0.019216	0.0214093	0.0195582	0.0214022	0.0229867	0.0217694	0.0201462	0.0221177	0.0198374	0.0185705	0.0194382	0.0234401	0.0173416	0.0162319	0.0255828	0.0237883	0.0209776	0.0237337	0.0203793	0.017033	0.0211595	0.0212668	0.02069986	0.1376499	0.144026	0.147937	0.17198	0.161243	0.195305	0.179509	0.007225304	0.264245	0.246652	0.250903	0.2382	-3.877628	34.25838	0.07606451
61950	-20177.56	-20276.69	99.12376	0.0221314	0.023659	0.0205314	0.0256201	0.0245127	0.0232572	0.0201931	0.0243869	0.0219679	0.0229135	0.0211881	0.0208171	0.0246413	0.0201812	0.0219042	0.0213981	0.0238101	0.0257015	0.0224547	0.023428	0.0240153	0.0251188	0.0212617	0.0247354	0.0206724	0.0201321	0.0215799	0.026108	0.0241116	0.0243427	0.0248739	0.0227912	0.0243181	0.0234676	0.0217509	0.0224787	0.0226565	0.0234909	0.02315002	0.07234601	0.17095	0.153274	0.164381	0.165287	0.189339	0.156771	0.007928245	0.25236	0.240256	0.256862	0.250522	-3.765759	31.5273	0.07795302
62000	-20187.79	-20282.21	94.42002	0.0236468	0.0229931	0.0205698	0.0250458	0.0231889	0.022806	0.0223909	0.0258359	0.0273131	0.0248258	0.0269086	0.0267731	0.0235659	0.0220872	0.0226125	0.0243865	0.0259481	0.0303921	0.0244612	0.0224548	0.0224928	0.0239805	0.0259108	0.0243685	0.0227759	0.0257682	0.0235326	0.0244089	0.0245547	0.0251646	0.0226885	0.0221349	0.0249854	0.0243578	0.0223238	0.0233532	0.0208629	0.0291341	0.02383198	0.08414026	0.152753	0.166723	0.167649	0.161161	0.184361	0.167354	0.002714662	0.259736	0.23969	0.25572	0.244854	-3.736727	30.35893	0.04624859
