Iteration	Posterior	Likelihood	Prior	branch_rates	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	root_age	speciation_rate
7300	-20383.56	-20296.58	-86.98527	0.04278753	0.151019	0.146958	0.178956	0.148704	0.205279	0.169083	0.01076771	0.25905	0.242873	0.257218	0.240859	16.97063	0.1295433
7350	-20376.36	-20290.28	-86.08255	0.04278753	0.163136	0.156818	0.179121	0.14884	0.190363	0.161722	0.004072474	0.249407	0.249822	0.26572	0.235051	17.06861	0.1137936
7400	-20378.77	-20293.12	-85.64233	0.04278753	0.161668	0.155407	0.176413	0.146629	0.18865	0.171234	0.009373124	0.25665	0.238938	0.257579	0.246833	17.94883	0.1180727
7450	-20377.85	-20289	-88.85263	0.04278753	0.164956	0.15977	0.16948	0.169256	0.176015	0.160524	0.02294564	0.254449	0.234311	0.250329	0.260911	17.91038	0.1813007
7500	-20372.79	-20286.88	-85.91641	0.04278753	0.165155	0.157825	0.168886	0.172774	0.175398	0.159962	0.003440407	0.255439	0.235528	0.247107	0.261926	17.40561	0.1307625
7550	-20373	-20288.19	-84.81572	0.04278753	0.160853	0.159195	0.178492	0.163188	0.176921	0.16135	0.01078634	0.248553	0.249884	0.257151	0.244412	18.29285	0.09932329
7600	-20386.71	-20296.62	-90.08799	0.04278753	0.164338	0.160352	0.174294	0.169693	0.16354	0.167782	0.05478653	0.243719	0.247975	0.245881	0.262425	17.04359	0.1866699
7650	-20372.34	-20286.26	-86.08313	0.04278753	0.167893	0.156208	0.159345	0.162905	0.190204	0.163446	0.02124761	0.270019	0.233173	0.258588	0.238221	17.85611	0.1145358
7700	-20378.04	-20290.4	-87.6336	0.04278753	0.16361	0.162768	0.154704	0.158161	0.184665	0.176093	0.03204976	0.254418	0.253335	0.254531	0.237716	17.06607	0.1301092
7750	-20374.46	-20286.13	-88.33843	0.04278753	0.150217	0.154408	0.178314	0.150038	0.190018	0.177005	0.05171621	0.250354	0.253155	0.254774	0.241717	17.35466	0.1108872
7800	-20381.46	-20293.99	-87.47432	0.04278753	0.152545	0.159625	0.181078	0.147075	0.202887	0.156789	0.04998519	0.25471	0.246368	0.253796	0.245126	17.66465	0.1313306
7850	-20378.32	-20286.23	-92.08715	0.04278753	0.157869	0.157108	0.174013	0.145993	0.193746	0.17127	0.1171486	0.262436	0.246048	0.253467	0.238049	17.00853	0.1914112
7900	-20376.7	-20290.9	-85.79155	0.04278753	0.162118	0.154948	0.172055	0.151106	0.193611	0.166163	0.01226942	0.245284	0.252118	0.259973	0.242625	18.44093	0.1292649
7950	-20374.01	-20288.14	-85.87597	0.04278753	0.162844	0.155917	0.176049	0.141831	0.1868	0.176558	0.008563271	0.246005	0.256248	0.261653	0.236094	17.43745	0.08845498
8000	-20374.07	-20287.73	-86.34248	0.04278753	0.149744	0.15046	0.167421	0.157209	0.203631	0.171535	0.0003970994	0.2592	0.237734	0.260134	0.242932	16.71212	0.1266992
8050	-20371.64	-20285.66	-85.97872	0.04278753	0.150148	0.150865	0.176489	0.157632	0.196554	0.168312	0.01030218	0.254447	0.247787	0.256262	0.241505	17.12633	0.1006039
8100	-20376.05	-20290.98	-85.06807	0.04278753	0.152049	0.158594	0.167276	0.170027	0.169299	0.182756	0.005579962	0.248543	0.259255	0.242234	0.249967	18.1068	0.101291
8150	-20383.7	-20294.68	-89.01289	0.04278753	0.160863	0.162885	0.142407	0.174627	0.186253	0.172965	0.07764005	0.267261	0.229316	0.245003	0.25842	17.9948	0.1396392
8200	-20376.15	-20289.44	-86.71436	0.04278753	0.161696	0.164134	0.143373	0.176269	0.191288	0.16324	0.02145685	0.261231	0.243031	0.244802	0.250936	17.48114	0.1280712
8250	-20374.2	-20288.69	-85.50302	0.04278753	0.166784	0.163335	0.152932	0.170392	0.190356	0.156201	0.008404235	0.259289	0.244868	0.246652	0.24919	17.67804	0.08743054
8300	-20374.66	-20287.64	-87.02779	0.04278753	0.166283	0.159908	0.162457	0.149872	0.182861	0.17862	0.0288604	0.260212	0.240316	0.255699	0.243773	17.36715	0.1319248
8350	-20376.98	-20288.47	-88.50804	0.04278753	0.170957	0.165238	0.165847	0.157691	0.173302	0.166966	0.05563205	0.254793	0.235289	0.256457	0.253461	17.53092	0.1535893
8400	-20375.48	-20288.94	-86.54149	0.04278753	0.168667	0.163398	0.169437	0.146872	0.186896	0.16473	0.007289955	0.259564	0.233117	0.255968	0.25135	16.99118	0.08644758
8450	-20367.14	-20280.64	-86.49868	0.04278753	0.155386	0.154088	0.168063	0.158194	0.194524	0.169745	0.02280873	0.259436	0.243952	0.250048	0.246564	17.53316	0.09073838
8500	-20376.33	-20287.86	-88.47779	0.04278753	0.170902	0.156874	0.162305	0.161053	0.171931	0.176935	0.02472201	0.257679	0.239376	0.247165	0.25578	17.82466	0.1665561
8550	-20379.43	-20291.22	-88.20866	0.04278753	0.16645	0.155309	0.163499	0.16395	0.180182	0.17061	0.03740484	0.247481	0.255539	0.253015	0.243964	17.85904	0.1652375
8600	-20375.55	-20284.75	-90.80071	0.04278753	0.153027	0.161355	0.165406	0.165325	0.182285	0.172601	0.09961041	0.26107	0.246111	0.249464	0.243354	17.66254	0.1676699
8650	-20371.04	-20285.49	-85.5551	0.04278753	0.152051	0.158472	0.164351	0.167084	0.181122	0.17692	0.005707619	0.260939	0.24154	0.249338	0.248182	17.57564	0.1078026
8700	-20372.98	-20286.09	-86.89917	0.04278753	0.16031	0.171166	0.152028	0.152468	0.184149	0.179878	0.02715073	0.255578	0.241244	0.251805	0.251373	17.10049	0.1289222
8750	-20372.8	-20286.71	-86.08681	0.04278753	0.161854	0.171825	0.152592	0.171325	0.180857	0.161549	0.003950863	0.259024	0.24212	0.24657	0.252286	16.9977	0.1123537
8800	-20380.08	-20287.86	-92.22601	0.04278753	0.157573	0.157085	0.171274	0.167338	0.176648	0.170082	0.06897126	0.258383	0.24152	0.248437	0.251661	16.66029	0.08293342
8850	-20377.8	-20292.28	-85.51126	0.04278753	0.151561	0.153929	0.187947	0.148244	0.189417	0.168902	0.01168975	0.258952	0.242052	0.263239	0.235758	18.20748	0.08331233
8900	-20373.23	-20287.6	-85.63121	0.04278753	0.160693	0.146336	0.159012	0.154798	0.197598	0.181562	0.005305067	0.259746	0.241898	0.262901	0.235455	17.80507	0.1278591
8950	-20368.52	-20283.21	-85.3188	0.04278753	0.159972	0.162834	0.17616	0.144189	0.184055	0.17279	0.004970397	0.259028	0.246411	0.255734	0.238826	17.58377	0.1088441
9000	-20375.52	-20288.04	-87.47459	0.04278753	0.172198	0.147097	0.163797	0.162217	0.179787	0.174903	0.04717244	0.257343	0.246771	0.25642	0.239466	17.64116	0.1346246
9050	-20371.97	-20285.8	-86.16643	0.04278753	0.160995	0.148403	0.183338	0.149423	0.181383	0.176457	0.0004093002	0.253146	0.259255	0.254828	0.232771	17.46566	0.1359372
9100	-20378.54	-20293.01	-85.53283	0.04278753	0.158181	0.164661	0.164291	0.135827	0.196536	0.180504	0.005726295	0.251039	0.254188	0.260784	0.233989	17.67385	0.08343658
9150	-20378.88	-20291.27	-87.61361	0.04278753	0.150314	0.156472	0.168517	0.15519	0.186761	0.182746	0.03042121	0.257067	0.26127	0.240692	0.24097	17.67216	0.08229741
9200	-20384.25	-20297.6	-86.64639	0.04278753	0.160776	0.174323	0.176352	0.136729	0.192222	0.159599	0.02018529	0.249669	0.251113	0.265184	0.234035	17.07236	0.1141962
9250	-20371.16	-20286.14	-85.02278	0.04278753	0.171525	0.143449	0.159081	0.16455	0.188891	0.172504	0.008822382	0.260304	0.239391	0.255818	0.244487	18.09492	0.1026941
9300	-20372.19	-20285.93	-86.26228	0.04278753	0.168356	0.140799	0.172899	0.161509	0.186727	0.169711	0.008903583	0.259647	0.240604	0.257283	0.242466	17.0127	0.1096299
9350	-20375.99	-20288.62	-87.37176	0.04278753	0.158977	0.152364	0.156191	0.176116	0.192849	0.163503	0.01809568	0.260326	0.231589	0.25941	0.248674	16.78821	0.08173817
9400	-20373.85	-20288.46	-85.39563	0.04278753	0.168231	0.147508	0.161696	0.171208	0.194201	0.157156	0.002380019	0.259902	0.230853	0.259597	0.249649	17.62103	0.1247579
9450	-20375.56	-20289.05	-86.51667	0.04278753	0.164451	0.162029	0.149498	0.170305	0.173116	0.180602	0.007619631	0.254829	0.242478	0.246078	0.256615	16.97089	0.0828626
9500	-20374.41	-20287.21	-87.20161	0.04278753	0.156327	0.159504	0.157226	0.167651	0.181505	0.177788	0.0007264445	0.263721	0.243608	0.247225	0.245446	17.65702	0.05757052
9550	-20372.53	-20287.47	-85.05968	0.04278753	0.154383	0.157773	0.165739	0.166267	0.186239	0.169599	0.01194122	0.263656	0.243547	0.247163	0.245634	17.84352	0.1020955
9600	-20373.79	-20286.71	-87.07988	0.04278753	0.158432	0.163659	0.174419	0.152085	0.184959	0.166447	0.01446811	0.258449	0.248534	0.248331	0.244686	17.09208	0.08214328
9650	-20374.3	-20288.18	-86.1141	0.04278753	0.159829	0.15265	0.166722	0.16404	0.179099	0.177659	0.02852446	0.271658	0.238253	0.250318	0.23977	17.96267	0.1118
9700	-20373.42	-20286.47	-86.95004	0.04278753	0.150472	0.155094	0.165054	0.165872	0.181099	0.182409	0.02734896	0.261383	0.2496	0.253806	0.235211	17.19369	0.137679
9750	-20384.28	-20298.93	-85.34755	0.04278753	0.150191	0.154804	0.164745	0.165561	0.184891	0.179808	0.01375204	0.272912	0.241598	0.253132	0.232358	17.46683	0.1044004
9800	-20373.35	-20287.81	-85.53554	0.04278753	0.153138	0.140721	0.159322	0.168866	0.203182	0.174773	0.007459406	0.274387	0.235443	0.2512	0.23897	17.36667	0.1067064
9850	-20377.71	-20292.55	-85.16506	0.04278753	0.155738	0.142731	0.164769	0.153407	0.206085	0.17727	0.002295037	0.277525	0.238135	0.250622	0.233718	17.74462	0.08004827
9900	-20374.18	-20286.81	-87.37482	0.04278753	0.163591	0.16765	0.16454	0.161143	0.177424	0.165652	0.001480855	0.24175	0.248923	0.249266	0.260062	16.13648	0.141724
9950	-20381.02	-20294	-87.02311	0.04278753	0.182245	0.167747	0.168293	0.151226	0.180241	0.150248	0.03543099	0.239264	0.236782	0.270118	0.253836	18.14166	0.1154554
10000	-20378.26	-20291.4	-86.86806	0.04278753	0.182071	0.159092	0.164886	0.151082	0.183009	0.15986	0.02622823	0.251916	0.232844	0.265626	0.249614	17.44544	0.1022436
10050	-20371.79	-20284.81	-86.98129	0.04278753	0.170526	0.151921	0.175234	0.156594	0.188826	0.156899	0.02700641	0.251814	0.240605	0.266237	0.241343	17.81886	0.08471897
10100	-20374.98	-20288.03	-86.95563	0.04278753	0.153901	0.145577	0.171093	0.167722	0.178617	0.183091	0.01155193	0.265474	0.250594	0.242797	0.241135	16.94023	0.1268494
10150	-20375.07	-20287.97	-87.10185	0.04278753	0.162796	0.146684	0.151356	0.176197	0.195406	0.167561	0.0168893	0.271111	0.23029	0.250156	0.248443	17.05563	0.1369421
10200	-20379.63	-20293.09	-86.54261	0.04278753	0.165696	0.146364	0.158248	0.164053	0.194538	0.1711	0.03130485	0.264215	0.244428	0.23558	0.255777	18.17392	0.108783
10250	-20374.86	-20288.25	-86.60696	0.04278753	0.142772	0.15457	0.154544	0.171829	0.191222	0.185063	0.02152938	0.262393	0.251645	0.237473	0.248489	17.08929	0.1129237
10300	-20372.48	-20285.85	-86.63235	0.04278753	0.154682	0.157715	0.162904	0.170579	0.18873	0.165391	0.001848506	0.259933	0.245723	0.241998	0.252346	16.91849	0.1361011
10350	-20377.9	-20289.47	-88.42644	0.04278753	0.167591	0.143719	0.148523	0.180055	0.189186	0.170926	0.04195209	0.263107	0.224758	0.255248	0.256887	17.0892	0.154364
10400	-20374.9	-20288.02	-86.88128	0.04278753	0.155454	0.14902	0.15241	0.159757	0.19821	0.185148	0.01742022	0.27126	0.232782	0.255188	0.24077	17.11366	0.08957635
10450	-20376.72	-20290.13	-86.5907	0.04278753	0.157888	0.14564	0.174067	0.160357	0.17854	0.183507	0.009250512	0.262059	0.24525	0.251519	0.241173	17.12972	0.07603781
10500	-20375.45	-20289.97	-85.48139	0.04278753	0.148176	0.147126	0.157486	0.165428	0.194384	0.1874	0.01153003	0.27149	0.243762	0.241719	0.243029	17.85785	0.08928094
10550	-20374.76	-20289.23	-85.52927	0.04278753	0.16586	0.152546	0.171872	0.155349	0.182743	0.171629	0.002145989	0.25621	0.237207	0.265633	0.24095	17.84333	0.1199222
10600	-20374.34	-20288.55	-85.78883	0.04278753	0.158995	0.152031	0.175255	0.157409	0.18773	0.16858	0.0003420753	0.256527	0.241558	0.256906	0.24501	17.2443	0.08860783
10650	-20374.67	-20286.52	-88.14454	0.04278753	0.156656	0.157415	0.166617	0.161768	0.197623	0.159921	0.02034346	0.259049	0.244356	0.250585	0.24601	17.45593	0.1529597
10700	-20378.87	-20291.1	-87.76327	0.04278753	0.156399	0.150843	0.170769	0.15694	0.184849	0.180199	0.02845048	0.258832	0.239717	0.251653	0.249798	16.81103	0.09144762
10750	-20377.27	-20291.12	-86.15225	0.04278753	0.16193	0.150994	0.156739	0.157098	0.18085	0.192388	0.02033571	0.259463	0.24426	0.246002	0.250274	17.69481	0.1035084
10800	-20373.8	-20287.52	-86.27782	0.04278753	0.144365	0.168369	0.183467	0.159306	0.178981	0.165513	0.01876943	0.261221	0.247669	0.245676	0.245434	17.35153	0.1081789
10850	-20385.25	-20298.89	-86.36336	0.04278753	0.154139	0.15573	0.195706	0.153397	0.178734	0.162293	0.01342442	0.261551	0.243506	0.25535	0.239592	17.85275	0.1259639
10900	-20372.31	-20287.08	-85.22656	0.04278753	0.162026	0.163153	0.175574	0.159113	0.182027	0.158106	0.001522743	0.246754	0.250366	0.25408	0.2488	17.52602	0.09245701
10950	-20377.11	-20290.73	-86.37342	0.04278753	0.169254	0.16286	0.175091	0.16005	0.176275	0.15647	0.0006646827	0.246233	0.239488	0.264862	0.249416	17.39248	0.06913843
11000	-20379.17	-20292.11	-87.0582	0.04278753	0.169728	0.153359	0.178826	0.158984	0.183861	0.155242	0.04049798	0.237123	0.249021	0.264549	0.249308	18.30734	0.1506225
11050	-20377.98	-20290.78	-87.19357	0.04278753	0.15694	0.156023	0.178386	0.165123	0.182011	0.161517	0.005630004	0.255472	0.229887	0.264953	0.249688	16.99294	0.0708229
11100	-20374.67	-20289.17	-85.49934	0.04278753	0.163304	0.147848	0.164564	0.159399	0.205858	0.159028	0.004897154	0.255408	0.22886	0.269068	0.246664	17.52682	0.09778951
11150	-20373.99	-20285.74	-88.25457	0.04278753	0.15874	0.14964	0.166895	0.15502	0.192285	0.17742	0.026977	0.256956	0.244027	0.247839	0.251178	17.1753	0.1563107
11200	-20378.14	-20292.79	-85.34884	0.04278753	0.162929	0.153283	0.149831	0.169381	0.188294	0.176282	0.005243563	0.261413	0.246409	0.25282	0.239359	17.89966	0.1137535
11250	-20369.81	-20284.51	-85.29639	0.04278753	0.157844	0.147086	0.168795	0.154215	0.198923	0.173136	0.008320051	0.258546	0.24162	0.253028	0.246805	17.84278	0.09697391
11300	-20371.52	-20285.23	-86.2938	0.04278753	0.15286	0.144322	0.165623	0.157858	0.203868	0.17547	0.02775519	0.258001	0.244969	0.264695	0.232336	17.82765	0.1018388
11350	-20380.09	-20293.87	-86.21736	0.04278753	0.167862	0.142179	0.17207	0.159264	0.190863	0.167761	0.01579204	0.253296	0.240501	0.259004	0.247199	17.04772	0.1151801
11400	-20377.06	-20288.37	-88.68812	0.04278753	0.168475	0.14259	0.168875	0.158715	0.192971	0.168374	0.007594885	0.246339	0.237841	0.274844	0.240976	16.86635	0.1705338
11450	-20374	-20287.24	-86.75731	0.04278753	0.163134	0.158964	0.168298	0.145267	0.186762	0.177574	0.01220605	0.250449	0.238689	0.261161	0.249701	17.59519	0.07656031
11500	-20375.65	-20290.02	-85.63582	0.04278753	0.161108	0.161521	0.17111	0.172819	0.168086	0.165357	0.007306552	0.256981	0.241767	0.251966	0.249286	17.72508	0.0895533
11550	-20376.21	-20288.85	-87.35641	0.04278753	0.169844	0.163646	0.145861	0.170579	0.176468	0.173603	0.03070275	0.258571	0.239446	0.252026	0.249956	17.38243	0.1057865
11600	-20383.79	-20295.07	-88.71876	0.04278753	0.169162	0.161982	0.148731	0.175166	0.17312	0.171838	0.05801896	0.259315	0.242625	0.251738	0.246322	17.73734	0.1635967
11650	-20369.41	-20282.96	-86.45083	0.04278753	0.171472	0.154622	0.161489	0.161512	0.189123	0.161782	0.026754	0.259523	0.240257	0.246356	0.253864	17.50369	0.112928
11700	-20376.8	-20290.6	-86.19386	0.04278753	0.156654	0.161139	0.185655	0.161431	0.164532	0.170589	0.02842675	0.251969	0.249457	0.24988	0.248694	17.91253	0.1053006
11750	-20370.33	-20284.8	-85.5284	0.04278753	0.169964	0.163366	0.163019	0.15582	0.190845	0.156984	0.01374474	0.252092	0.2379	0.255273	0.254735	17.86122	0.09843207
11800	-20375.91	-20284.66	-91.2536	0.04278753	0.144383	0.164979	0.172983	0.147542	0.187509	0.182605	0.1059346	0.249286	0.254328	0.254949	0.241436	17.30984	0.152364
11850	-20380.73	-20291.78	-88.94631	0.04278753	0.15807	0.161003	0.163591	0.151681	0.186058	0.179598	0.07128895	0.250698	0.241275	0.247674	0.260353	17.55818	0.117469
11900	-20378.71	-20289.31	-89.40635	0.04278753	0.159333	0.158688	0.164541	0.145004	0.18949	0.182945	0.05682275	0.248412	0.24235	0.264692	0.244546	16.50467	0.1598836
11950	-20375.35	-20289.23	-86.12017	0.04278753	0.173329	0.15435	0.18078	0.156687	0.188293	0.146561	0.01699613	0.25097	0.234014	0.268506	0.246509	17.54019	0.09661324
12000	-20379.51	-20293.82	-85.69591	0.04278753	0.147891	0.160395	0.184856	0.146168	0.201736	0.158954	0.008552313	0.251971	0.234322	0.268939	0.244767	17.89012	0.09462822
12050	-20381.71	-20293.36	-88.35746	0.04278753	0.16883	0.164588	0.17384	0.153824	0.167794	0.171123	0.03138037	0.245641	0.250339	0.258477	0.245543	17.35573	0.07894595
12100	-20383.97	-20295.71	-88.25894	0.04278753	0.152051	0.152557	0.159681	0.165496	0.192818	0.177396	0.06822146	0.25649	0.243707	0.242444	0.257359	18.34576	0.1186443
12150	-20370.98	-20283.23	-87.74882	0.04278753	0.161168	0.158715	0.163252	0.143966	0.190112	0.182786	0.04164168	0.257174	0.24759	0.251847	0.243389	17.25569	0.1280581
12200	-20376.32	-20290.42	-85.90485	0.04278753	0.158973	0.146213	0.172082	0.159318	0.193318	0.170096	0.008434819	0.266278	0.242267	0.253664	0.237792	17.01077	0.1043348
12250	-20373.88	-20288.47	-85.41296	0.04278753	0.16035	0.147479	0.167859	0.166306	0.194992	0.163013	0.007478887	0.259233	0.246126	0.257214	0.237426	17.82559	0.09141836
12300	-20375.08	-20289.29	-85.79428	0.04278753	0.16164	0.14391	0.156708	0.159787	0.192709	0.185247	0.009671798	0.26479	0.238934	0.251009	0.245267	17.40173	0.1049707
12350	-20378.41	-20293.97	-84.44402	0.04278753	0.155565	0.153531	0.158817	0.175315	0.186791	0.169981	0.003204979	0.264993	0.239023	0.256365	0.239619	18.48661	0.1235441
12400	-20375.31	-20288.93	-86.3813	0.04278753	0.168886	0.160864	0.153403	0.154308	0.176321	0.186217	0.003060148	0.259651	0.248941	0.241151	0.250257	17.22194	0.1322406
12450	-20378.11	-20292.88	-85.23007	0.04278753	0.151077	0.155842	0.155199	0.164622	0.194658	0.178602	0.02459356	0.259171	0.249294	0.249275	0.24226	18.71339	0.1019611
12500	-20373.26	-20285.62	-87.64728	0.04278753	0.164808	0.158017	0.162824	0.154585	0.189229	0.170537	0.02390332	0.262908	0.246129	0.252853	0.23811	17.58806	0.1487408
12550	-20379.97	-20295.78	-84.18815	0.04278753	0.168456	0.165037	0.158485	0.154713	0.19884	0.154469	0.002880436	0.253954	0.240063	0.250788	0.255195	18.71568	0.1052177
12600	-20373.11	-20286.56	-86.55061	0.04278753	0.158489	0.147578	0.183125	0.156063	0.19507	0.159675	0.02913752	0.248312	0.237852	0.269259	0.244578	17.74729	0.1202146
12650	-20376.92	-20287.13	-89.79155	0.04278753	0.154888	0.163344	0.177137	0.169069	0.181109	0.154453	0.09238398	0.244857	0.24458	0.254481	0.256081	17.31544	0.1620453
12700	-20367.92	-20281.35	-86.56947	0.04278753	0.15341	0.153422	0.167461	0.163789	0.191575	0.170342	0.002691214	0.250467	0.243787	0.259853	0.245893	16.88646	0.1300864
12750	-20377.78	-20286.93	-90.85817	0.04278753	0.162525	0.148591	0.167841	0.154726	0.202957	0.16336	0.05692014	0.253512	0.238009	0.271222	0.237257	18.27497	0.2151688
12800	-20382.04	-20296.42	-85.61858	0.04278753	0.150483	0.152761	0.167773	0.143786	0.200711	0.184486	0.003327055	0.272031	0.234703	0.256586	0.23668	17.15263	0.1125771
12850	-20377.16	-20289.69	-87.47553	0.04278753	0.152037	0.156859	0.176901	0.151687	0.209167	0.153349	0.04529864	0.257085	0.237198	0.265477	0.24024	17.65058	0.125262
12900	-20373.93	-20288.14	-85.78244	0.04278753	0.163558	0.152958	0.181318	0.141549	0.19372	0.166897	0.01298521	0.244383	0.243941	0.272975	0.238701	17.39659	0.1024105
12950	-20376.1	-20289.55	-86.54803	0.04278753	0.152741	0.149967	0.164865	0.150909	0.202237	0.179283	0.001151374	0.255815	0.250649	0.257587	0.235948	17.0528	0.1130654
13000	-20385.02	-20295.9	-89.12465	0.04278753	0.16338	0.146265	0.172327	0.171867	0.179124	0.167038	0.05167941	0.252244	0.243976	0.252065	0.251715	16.93269	0.09719153
13050	-20372.95	-20287.16	-85.79298	0.04278753	0.157115	0.153897	0.160964	0.168276	0.175381	0.184368	0.00205537	0.262793	0.249904	0.242982	0.244322	16.721	0.0917195
13100	-20376.48	-20291.14	-85.34395	0.04278753	0.163894	0.157214	0.182177	0.152323	0.177503	0.16689	0.005036539	0.23949	0.23689	0.265462	0.258157	17.30858	0.1016812
13150	-20376.36	-20289.11	-87.25599	0.04278753	0.163264	0.15313	0.174908	0.153888	0.188433	0.166377	0.02441175	0.252546	0.244241	0.2585	0.244712	17.28806	0.09141768
13200	-20375.51	-20289.42	-86.09389	0.04278753	0.160138	0.169318	0.162101	0.155652	0.184661	0.16813	0.002378625	0.262044	0.245431	0.255482	0.237043	17.63071	0.1349261
13250	-20376.77	-20289.94	-86.82722	0.04278753	0.164706	0.141814	0.173005	0.146061	0.186954	0.18746	0.01765968	0.260561	0.231587	0.262355	0.245496	17.613	0.1348806
13300	-20380.57	-20290.36	-90.21052	0.04278753	0.158191	0.152753	0.161311	0.17642	0.179559	0.171766	0.07866606	0.2568	0.243063	0.247995	0.252142	17.59724	0.1103337
13350	-20372.53	-20287.16	-85.37476	0.04278753	0.153712	0.155568	0.159508	0.171654	0.193321	0.166238	0.003786182	0.252271	0.24475	0.249087	0.253892	17.71889	0.09130697
13400	-20377.74	-20291.49	-86.24634	0.04278753	0.16355	0.154297	0.17684	0.166263	0.181113	0.157938	0.02076971	0.247365	0.246592	0.258003	0.24804	17.67659	0.09773977
13450	-20375.74	-20288.3	-87.43973	0.04278753	0.166911	0.162092	0.156652	0.155409	0.188091	0.170845	0.03736603	0.255051	0.24472	0.241878	0.25835	17.41505	0.1058958
13500	-20376.74	-20289.48	-87.25305	0.04278753	0.173734	0.170779	0.147117	0.159461	0.178723	0.170187	0.03318655	0.251675	0.233232	0.26024	0.254852	17.05571	0.1141514
13550	-20369.91	-20282.86	-87.05008	0.04278753	0.154073	0.155881	0.173755	0.162954	0.182197	0.17114	0.03484989	0.258193	0.248653	0.248875	0.244279	17.55673	0.1032337
13600	-20374.64	-20284.89	-89.74478	0.04278753	0.145623	0.149972	0.161272	0.164809	0.210709	0.167615	0.01624364	0.26439	0.237387	0.26187	0.236353	16.86296	0.1767762
13650	-20372.53	-20285.48	-87.04938	0.04278753	0.170378	0.152527	0.163414	0.161926	0.181914	0.169841	0.02495053	0.257371	0.231993	0.263537	0.247099	17.07699	0.1178642
13700	-20372.35	-20286.68	-85.67017	0.04278753	0.159772	0.162573	0.168295	0.155942	0.185609	0.167809	0.006327091	0.252162	0.238062	0.263536	0.246239	17.13597	0.1088335
13750	-20375.59	-20289.72	-85.87177	0.04278753	0.165507	0.154771	0.168635	0.153321	0.185222	0.172542	0.01908344	0.257997	0.236785	0.261924	0.243294	17.87512	0.1120595
13800	-20371.78	-20285.53	-86.24769	0.04278753	0.161994	0.151883	0.162921	0.15681	0.192683	0.17371	0.01360336	0.250079	0.245179	0.263837	0.240905	17.47962	0.1158813
13850	-20384.24	-20296.5	-87.73408	0.04278753	0.153094	0.150269	0.174	0.145114	0.189539	0.187984	0.01102943	0.257828	0.244568	0.260106	0.237498	16.90979	0.1569973
13900	-20373.12	-20284.63	-88.48845	0.04278753	0.169185	0.151133	0.159345	0.165856	0.18674	0.167742	0.03815971	0.26085	0.229462	0.259383	0.250304	17.48852	0.08267745
13950	-20377.02	-20291.02	-85.99509	0.04278753	0.161025	0.15182	0.158244	0.159	0.185777	0.184134	0.002830809	0.264773	0.247032	0.252932	0.235263	17.02856	0.1100675
14000	-20371.13	-20282.85	-88.28167	0.04278753	0.156784	0.148095	0.156224	0.166362	0.191997	0.180538	0.01193875	0.265711	0.242745	0.248754	0.242791	17.00624	0.1592588
14050	-20372.74	-20283.7	-89.03699	0.04278753	0.158883	0.146868	0.166929	0.160517	0.185252	0.181551	0.0380352	0.260753	0.246112	0.253935	0.2392	17.35597	0.07881173
14100	-20378.25	-20291.35	-86.90466	0.04278753	0.144384	0.163252	0.180502	0.150517	0.198155	0.163191	0.02661716	0.262067	0.245102	0.252915	0.239917	17.39806	0.1187771
14150	-20374.75	-20287.96	-86.79541	0.04278753	0.160636	0.145549	0.16053	0.152898	0.189426	0.19096	0.01636063	0.263512	0.248068	0.251767	0.236652	16.83787	0.1195916
14200	-20369.87	-20284.43	-85.4441	0.04278753	0.162247	0.170269	0.163635	0.160024	0.177915	0.16591	0.005159492	0.258065	0.247444	0.246384	0.248107	17.62083	0.09776438
14250	-20378.13	-20288.22	-89.9131	0.04278753	0.168783	0.160115	0.177499	0.13916	0.188558	0.165886	0.05958052	0.248964	0.246123	0.255904	0.249009	18.07609	0.189616
14300	-20373.93	-20289.42	-84.51205	0.04278753	0.143766	0.157361	0.175604	0.158942	0.190351	0.173976	0.003041978	0.255789	0.248346	0.248781	0.247084	18.34185	0.09956765
14350	-20367.76	-20282.47	-85.28761	0.04278753	0.157218	0.166601	0.158055	0.161136	0.185404	0.171587	0.007563564	0.253292	0.245017	0.249233	0.252458	17.81249	0.1099729
14400	-20375.94	-20289.09	-86.84673	0.04278753	0.169149	0.150739	0.174964	0.163758	0.177534	0.163856	0.005103142	0.258997	0.245342	0.244229	0.251432	16.98811	0.1338734
14450	-20376.7	-20289.78	-86.92255	0.04278753	0.160282	0.14624	0.169573	0.168365	0.190209	0.165332	0.0492488	0.271968	0.233458	0.258889	0.235685	18.14576	0.1081074
14500	-20374.87	-20286.36	-88.50538	0.04278753	0.161012	0.140874	0.163361	0.17176	0.204728	0.158265	0.003545394	0.258018	0.236657	0.25627	0.249055	17.03737	0.1650686
14550	-20376.19	-20289.93	-86.2588	0.04278753	0.15906	0.138698	0.176882	0.157325	0.187523	0.180513	0.009856943	0.269577	0.245869	0.248099	0.236455	16.83757	0.1131612
14600	-20380.26	-20294.92	-85.34077	0.04278753	0.157827	0.1461	0.173051	0.148537	0.187435	0.187049	0.0113116	0.258712	0.253268	0.245206	0.242814	18.85287	0.07995674
14650	-20382.26	-20296.73	-85.52479	0.04278753	0.168355	0.158063	0.169359	0.157271	0.185418	0.161534	0.01184985	0.252461	0.239663	0.254339	0.253537	17.90246	0.1075434
