Iteration	Posterior	Likelihood	Prior	branch_rates	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	root_age	speciation_rate
6850	-13954.47	-13856.38	-98.09666	0.07458102	0.171377	0.186001	0.163365	0.136502	0.151291	0.191464	0.01192574	0.247448	0.246347	0.245465	0.26074	32.9333	0.05604062
6900	-13955.11	-13852.3	-102.8077	0.07458102	0.137517	0.159932	0.229589	0.223427	0.138706	0.110829	0.001541823	0.246115	0.24502	0.249528	0.259336	34.37372	0.01690452
6950	-13955.15	-13856.28	-98.86893	0.07458102	0.128524	0.122001	0.271146	0.129158	0.159036	0.190134	0.007840919	0.244421	0.249695	0.24781	0.258074	33.76488	0.03875214
7000	-13959.32	-13857.72	-101.5951	0.07458102	0.0878791	0.222425	0.184055	0.162896	0.215566	0.127179	0.0004908246	0.244466	0.242268	0.251426	0.26184	37.086	0.03375625
7050	-13951.74	-13855.43	-96.30259	0.07458102	0.155824	0.15385	0.188251	0.170548	0.146757	0.18477	0.0007751205	0.254763	0.252473	0.243323	0.249441	32.79712	0.03298818
7100	-13959.54	-13856.43	-103.1054	0.07458102	0.281425	0.157897	0.116646	0.136097	0.175746	0.132188	0.006221637	0.244522	0.252058	0.246376	0.257044	36.67474	0.03323112
7150	-13964.27	-13860.59	-103.6778	0.07458102	0.134769	0.230238	0.186158	0.153245	0.0990038	0.196587	0.002964279	0.250463	0.258013	0.240235	0.25129	37.61998	0.03336591
7200	-13952.82	-13855.34	-97.48715	0.07458102	0.213607	0.16177	0.182596	0.164501	0.128199	0.149327	0.0006689391	0.252628	0.25111	0.242312	0.25395	33.67978	0.03646711
7250	-13953.83	-13854.89	-98.93904	0.07458102	0.191934	0.0827852	0.231547	0.224655	0.0821633	0.186914	0.00277123	0.257459	0.246338	0.247078	0.249125	33.7492	0.03458613
7300	-13956.43	-13859.15	-97.28741	0.07458102	0.147836	0.173534	0.188384	0.147291	0.167022	0.175933	0.000570177	0.238703	0.244205	0.244939	0.272154	34.54426	0.04111887
7350	-13956.61	-13855.85	-100.7536	0.07458102	0.197381	0.0680127	0.294332	0.195695	0.0369071	0.207671	0.001563143	0.249755	0.250571	0.248003	0.25167	34.25827	0.02466415
7400	-13968.48	-13861.31	-107.1676	0.07458102	0.100295	0.0758051	0.323443	0.182094	0.108822	0.209541	0.001620468	0.239651	0.25114	0.256966	0.252242	40.2546	0.03469025
7450	-13957.12	-13854.44	-102.6809	0.07458102	0.246254	0.128906	0.21927	0.169899	0.0577318	0.177939	0.0001027083	0.247372	0.24249	0.248115	0.262023	36.5596	0.04327998
7500	-13956.43	-13855.55	-100.8801	0.07458102	0.153285	0.169502	0.220289	0.120129	0.114	0.222795	0.0002556845	0.248349	0.252657	0.24541	0.253584	36.0798	0.03637172
7550	-13953.26	-13856.34	-96.9137	0.07458102	0.162047	0.144059	0.168602	0.140295	0.163463	0.221535	0.007385888	0.240562	0.248054	0.250661	0.260723	30.77426	0.03791853
7600	-13951.44	-13852.53	-98.90488	0.07458102	0.164499	0.164868	0.260174	0.121573	0.137491	0.151395	0.008366562	0.24478	0.24751	0.247558	0.260152	30.66622	0.05053112
7650	-13950.32	-13852.67	-97.64502	0.07458102	0.203357	0.147021	0.180774	0.153572	0.164764	0.150512	0.001847879	0.242693	0.2454	0.246069	0.265839	32.90903	0.04724009
7700	-13960.24	-13862.31	-97.92846	0.07458102	0.106883	0.195295	0.179368	0.141311	0.165744	0.211399	0.002474106	0.243028	0.255515	0.244542	0.256914	33.46168	0.03077624
7750	-13954.96	-13857.67	-97.28488	0.07458102	0.147966	0.17736	0.139535	0.18404	0.232568	0.118531	0.004059435	0.245922	0.248789	0.245315	0.259973	31.499	0.04323477
7800	-13960.51	-13862.17	-98.33546	0.07458102	0.170955	0.131651	0.210009	0.118136	0.182023	0.187225	0.009835169	0.233516	0.257948	0.255806	0.25273	31.87928	0.04116167
7850	-13949.9	-13853.17	-96.7323	0.07458102	0.143334	0.145746	0.207566	0.142589	0.157513	0.203252	0.001075445	0.24977	0.252591	0.251341	0.246299	34.85452	0.04713278
7900	-13954.29	-13856.53	-97.75936	0.07458102	0.161765	0.146211	0.176293	0.222035	0.142056	0.15164	0.005584111	0.243207	0.23752	0.251856	0.267417	32.59044	0.03031375
7950	-13956.21	-13858.39	-97.81981	0.07458102	0.189193	0.144764	0.198735	0.15373	0.0957855	0.217793	0.003144038	0.245673	0.239928	0.24427	0.270129	34.35607	0.03562186
8000	-13953.62	-13854.54	-99.08415	0.07458102	0.16062	0.167826	0.235704	0.128259	0.17861	0.128982	0.01087351	0.249678	0.248879	0.248252	0.25319	34.16981	0.04437446
8050	-13958.12	-13856.12	-102.0078	0.07458102	0.173011	0.118595	0.243709	0.175949	0.110284	0.178453	0.001885769	0.252668	0.248299	0.248509	0.250524	37.7146	0.03306177
8100	-13955.94	-13857.71	-98.23067	0.07458102	0.167287	0.157008	0.220021	0.19127	0.157549	0.106865	0.001639566	0.243252	0.239633	0.256407	0.260709	33.42144	0.0322648
8150	-13958.1	-13857.37	-100.7263	0.07458102	0.137976	0.146147	0.206737	0.136913	0.182754	0.189473	0.001956528	0.248068	0.243336	0.242165	0.26643	32.84523	0.05818172
8200	-13960.66	-13860.31	-100.3477	0.07458102	0.102038	0.144391	0.240889	0.201048	0.204266	0.107368	0.003936533	0.249885	0.236941	0.253747	0.259428	36.00199	0.03121265
8250	-13950.28	-13853.58	-96.69736	0.07458102	0.172578	0.15494	0.216217	0.183314	0.124212	0.14874	0.001251046	0.248167	0.244407	0.251338	0.256088	31.51772	0.03640517
8300	-13961.85	-13864.13	-97.72773	0.07458102	0.119343	0.161269	0.266449	0.183375	0.114415	0.155149	0.001699114	0.245519	0.243465	0.253938	0.257078	33.5672	0.02991889
8350	-13951.23	-13851.04	-100.1869	0.07458102	0.134282	0.126681	0.225298	0.186345	0.156081	0.171313	0.01653952	0.237475	0.253957	0.251484	0.257085	33.60427	0.05035522
8400	-13953.96	-13853.8	-100.1592	0.07458102	0.159273	0.177546	0.244766	0.146939	0.137612	0.133865	0.02573155	0.241682	0.255774	0.250499	0.252045	30.09991	0.03895858
8450	-13961.5	-13857.34	-104.1552	0.07458102	0.174006	0.171781	0.15774	0.15851	0.160026	0.177936	0.01870151	0.247609	0.249084	0.245411	0.257896	37.04153	0.03476848
8500	-13955.85	-13857.52	-98.32872	0.07458102	0.182792	0.131153	0.227536	0.149687	0.121579	0.187253	0.005156881	0.25443	0.247485	0.241844	0.256241	34.38477	0.04572466
8550	-13964.16	-13862.37	-101.7898	0.07458102	0.129423	0.180021	0.244875	0.141335	0.108045	0.196301	0.02377815	0.24013	0.24649	0.24927	0.26411	33.5237	0.05558214
8600	-13950.6	-13853.29	-97.30853	0.07458102	0.19912	0.127782	0.218386	0.134066	0.144243	0.176404	0.007159445	0.243724	0.252392	0.246931	0.256953	33.02401	0.03942518
8650	-13959.95	-13860.8	-99.14971	0.07458102	0.188192	0.0901585	0.229125	0.183477	0.0950635	0.213985	0.002492908	0.258062	0.242595	0.243534	0.255809	34.53358	0.02989767
8700	-13957.09	-13855.63	-101.4663	0.07458102	0.263973	0.0434288	0.282425	0.193013	0.0283285	0.188832	0.002559198	0.247045	0.247196	0.248747	0.257011	35.48855	0.04785083
8750	-13954.58	-13854.28	-100.2999	0.07458102	0.138488	0.172728	0.213367	0.154607	0.191121	0.129689	0.0007080105	0.25242	0.247048	0.243416	0.257117	35.59415	0.0354651
8800	-13953.87	-13855.31	-98.56695	0.07458102	0.202019	0.136176	0.159813	0.197807	0.149616	0.154569	0.009108584	0.248818	0.245469	0.25024	0.255473	33.05464	0.04389154
8850	-13957.75	-13858.61	-99.1467	0.07458102	0.156032	0.107086	0.178148	0.175684	0.173274	0.209776	0.0003762616	0.248878	0.243254	0.254733	0.253134	37.09997	0.04088049
8900	-13955.95	-13856.54	-99.40102	0.07458102	0.111694	0.070997	0.242943	0.14675	0.198138	0.229477	0.002412863	0.247185	0.247131	0.247905	0.257779	34.61519	0.04242108
8950	-13960.09	-13859.77	-100.3258	0.07458102	0.0790422	0.228369	0.179991	0.198167	0.119049	0.195382	0.002082075	0.249069	0.238991	0.250972	0.260968	35.12041	0.03505615
9000	-13957.17	-13854.23	-102.9424	0.07458102	0.213251	0.109957	0.209348	0.165831	0.0830688	0.218544	0.02810096	0.248817	0.238148	0.250086	0.262949	33.73131	0.06006909
9050	-13962.18	-13858.12	-104.0551	0.07458102	0.111134	0.26536	0.299519	0.124606	0.157366	0.042015	0.002170399	0.244765	0.246152	0.250416	0.258667	38.6205	0.03260305
9100	-13948.83	-13850.75	-98.07885	0.07458102	0.220927	0.131811	0.193393	0.124537	0.149562	0.17977	0.004183784	0.245493	0.246884	0.248188	0.259436	31.8513	0.02550004
9150	-13951.11	-13851.01	-100.1013	0.07458102	0.135	0.158754	0.227947	0.185536	0.151195	0.141568	0.009354711	0.243389	0.248209	0.245029	0.263374	35.6961	0.04964525
9200	-13963.13	-13862.01	-101.1232	0.07458102	0.13423	0.129471	0.198385	0.11644	0.238369	0.183104	0.001620846	0.233174	0.253667	0.251124	0.262036	35.84705	0.04373703
9250	-13957.93	-13854.61	-103.3196	0.07458102	0.195544	0.162772	0.167309	0.135957	0.112335	0.226084	0.01462294	0.248109	0.250974	0.245342	0.255575	37.45485	0.03404319
9300	-13957.92	-13853.79	-104.1313	0.07458102	0.223254	0.122297	0.202283	0.108472	0.138585	0.20511	0.01713451	0.245602	0.248439	0.250528	0.255431	37.66827	0.04111361
9350	-13958.74	-13856.17	-102.5758	0.07458102	0.123021	0.206521	0.163846	0.166357	0.143936	0.196319	0.008043812	0.24338	0.255629	0.248068	0.252923	37.2062	0.03398613
9400	-13946.92	-13849.93	-96.99478	0.07458102	0.188006	0.129764	0.223724	0.197639	0.128643	0.132225	0.001321236	0.247113	0.247007	0.248569	0.257311	32.2672	0.04099047
9450	-13960.13	-13856.26	-103.8727	0.07458102	0.0859709	0.134145	0.189129	0.281166	0.226432	0.0831563	0.003989649	0.24854	0.241343	0.252844	0.257273	37.13602	0.02323294
9500	-13955.36	-13852.04	-103.3214	0.07458102	0.141974	0.131445	0.266629	0.184566	0.110822	0.164564	0.002491417	0.242652	0.253933	0.249521	0.253893	36.63313	0.02020903
9550	-13957.12	-13858.05	-99.06915	0.07458102	0.141148	0.217262	0.188775	0.147091	0.128967	0.176756	0.0003344465	0.244426	0.256195	0.251744	0.247635	30.4372	0.06791382
9600	-13954.78	-13853.87	-100.9089	0.07458102	0.163578	0.140469	0.220843	0.121791	0.147487	0.205831	0.003121887	0.241372	0.253151	0.248598	0.256879	34.37542	0.05399925
9650	-13949.79	-13852.57	-97.22195	0.07458102	0.140344	0.163979	0.187464	0.243261	0.15662	0.108332	0.0008369802	0.24379	0.246772	0.251089	0.258349	31.69091	0.0429016
9700	-13951.72	-13854.96	-96.76448	0.07458102	0.131982	0.108544	0.21116	0.199289	0.197102	0.151923	8.645675e-05	0.242693	0.253292	0.243594	0.260422	32.45397	0.03753218
9750	-13960.4	-13861.1	-99.29999	0.07458102	0.117546	0.0985944	0.215793	0.12422	0.224864	0.218983	9.689076e-06	0.238524	0.245962	0.257332	0.258182	33.48693	0.03255644
9800	-13950.53	-13853.01	-97.52221	0.07458102	0.207714	0.156257	0.201715	0.10642	0.166968	0.160925	0.005075298	0.247858	0.245516	0.250041	0.256585	33.68381	0.03658756
9850	-13956.96	-13856.15	-100.8072	0.07458102	0.16581	0.140168	0.182509	0.164664	0.160226	0.186623	0.01539091	0.245307	0.246888	0.247467	0.260338	32.83757	0.06233571
9900	-13960.42	-13860.34	-100.0763	0.07458102	0.151845	0.223551	0.203056	0.16212	0.125173	0.134256	0.007727932	0.241072	0.247865	0.253323	0.25774	35.27657	0.03633245
9950	-13950.83	-13854.13	-96.70002	0.07458102	0.144776	0.154331	0.192663	0.13834	0.203363	0.166527	0.0001241638	0.247132	0.244963	0.247235	0.26067	34.88515	0.04822834
10000	-13950.89	-13853.91	-96.98263	0.07458102	0.154881	0.16924	0.16008	0.167119	0.211766	0.136914	0.002287836	0.250444	0.243217	0.250548	0.255791	32.13144	0.03446676
10050	-13951.79	-13853.77	-98.01699	0.07458102	0.141431	0.189855	0.185352	0.168862	0.159646	0.154855	0.002657724	0.248976	0.240286	0.250395	0.260343	33.21958	0.02936817
10100	-13952.09	-13856.14	-95.94954	0.07458102	0.220949	0.106082	0.235607	0.137527	0.129225	0.17061	0.0002246654	0.238646	0.251527	0.257338	0.252489	32.27934	0.04119044
10150	-13958.58	-13858.51	-100.0755	0.07458102	0.1742	0.189126	0.175059	0.164946	0.110076	0.186593	0.003854605	0.243355	0.250677	0.242505	0.263464	36.28688	0.0454898
10200	-13954.31	-13855.24	-99.07107	0.07458102	0.155429	0.121251	0.218787	0.190389	0.194692	0.119453	0.004338932	0.238415	0.246972	0.257378	0.257236	35.19944	0.03453633
10250	-13956.32	-13856.85	-99.46853	0.07458102	0.201509	0.0867465	0.272214	0.133093	0.137691	0.168746	0.0006578809	0.243532	0.252273	0.251469	0.252726	34.55249	0.04538578
10300	-13955.94	-13859.29	-96.65122	0.07458102	0.145513	0.157761	0.167379	0.167007	0.172709	0.189631	0.001868752	0.248506	0.251271	0.250354	0.249869	32.97308	0.02903809
10350	-13961.49	-13861.52	-99.96511	0.07458102	0.227558	0.106221	0.178598	0.150131	0.166306	0.171187	0.01115855	0.250774	0.237911	0.259134	0.252181	32.57822	0.06249193
10400	-13949.71	-13851.1	-98.60699	0.07458102	0.11588	0.180251	0.240726	0.156101	0.15549	0.151552	0.008148626	0.244164	0.248336	0.248219	0.259282	34.5326	0.03972118
10450	-13951.45	-13852.82	-98.63516	0.07458102	0.141967	0.199179	0.168387	0.190517	0.160623	0.139327	0.009652017	0.247138	0.248512	0.247136	0.257213	33.05606	0.04515963
10500	-13958.98	-13862.31	-96.66637	0.07458102	0.201304	0.13465	0.189401	0.159705	0.167042	0.147897	0.0006082612	0.239294	0.243506	0.260116	0.257084	30.45409	0.02405777
10550	-13954.93	-13855.64	-99.28379	0.07458102	0.141758	0.123979	0.24341	0.182364	0.133697	0.174792	0.0002202291	0.252656	0.24677	0.24332	0.257255	35.44322	0.02767826
10600	-13952.74	-13851.36	-101.3867	0.07458102	0.123277	0.170003	0.222388	0.155606	0.177908	0.150819	0.001357895	0.246692	0.253588	0.243929	0.255792	37.56073	0.03369027
10650	-13952.35	-13855.62	-96.73007	0.07458102	0.165572	0.186138	0.157227	0.0933206	0.198297	0.199445	0.003356958	0.242809	0.249597	0.242271	0.265322	33.03547	0.04940666
10700	-13952.46	-13852.47	-99.9944	0.07458102	0.136895	0.168683	0.222005	0.150119	0.147246	0.175052	0.0009847746	0.243092	0.246371	0.251888	0.258649	33.40818	0.01955026
10750	-13953.71	-13855.06	-98.64515	0.07458102	0.176392	0.157946	0.203885	0.109062	0.182313	0.170402	0.008286514	0.248989	0.242302	0.254395	0.254314	33.16451	0.0340544
10800	-13955.21	-13855.75	-99.46168	0.07458102	0.169554	0.179516	0.183341	0.158717	0.15005	0.158822	0.002218968	0.252139	0.246966	0.241685	0.259209	34.80697	0.06028641
10850	-13951.2	-13852.26	-98.93475	0.07458102	0.186503	0.146278	0.158317	0.132498	0.171785	0.204619	0.00428795	0.243359	0.249483	0.245307	0.261851	35.63895	0.04881258
10900	-13950	-13850.37	-99.63343	0.07458102	0.133656	0.164323	0.192543	0.142988	0.164904	0.201586	0.00484137	0.249391	0.248448	0.244289	0.257871	35.15454	0.04030868
10950	-13951.94	-13853.37	-98.57124	0.07458102	0.148431	0.098289	0.207037	0.180338	0.131058	0.234847	0.004601078	0.250771	0.248236	0.244438	0.256555	34.28577	0.0504696
11000	-13961.87	-13863.46	-98.41593	0.07458102	0.207562	0.138766	0.16152	0.19287	0.167973	0.131309	0.0106642	0.248562	0.246049	0.256902	0.248487	33.16344	0.03381386
11050	-13954.87	-13851.24	-103.6335	0.07458102	0.206987	0.142178	0.143337	0.174832	0.143057	0.189608	0.008555453	0.246594	0.245545	0.256394	0.251467	38.64183	0.03480855
11100	-13955.26	-13856.89	-98.36703	0.07458102	0.0862174	0.197386	0.231293	0.234751	0.168753	0.0815995	0.002145467	0.24921	0.245323	0.251594	0.253873	33.78377	0.03899306
11150	-13962.99	-13859.98	-103.0174	0.07458102	0.102352	0.105303	0.349816	0.102124	0.212436	0.127969	0.0005990676	0.238175	0.249771	0.25462	0.257434	37.32204	0.03118457
11200	-13965.15	-13864.69	-100.4689	0.07458102	0.12011	0.12277	0.234962	0.168575	0.223103	0.130479	0.002316165	0.254298	0.250386	0.24941	0.245906	34.40834	0.04476266
11250	-13959.2	-13854.89	-104.3125	0.07458102	0.220065	0.176493	0.133493	0.134548	0.176875	0.158525	0.0009388869	0.241214	0.251337	0.246303	0.261146	39.51314	0.03242149
11300	-13957.88	-13857.06	-100.8182	0.07458102	0.155314	0.115771	0.223182	0.147055	0.14419	0.214488	0.002053089	0.240167	0.250247	0.257759	0.251827	35.97507	0.05169063
11350	-13956.46	-13853.07	-103.3844	0.07458102	0.112801	0.192107	0.230634	0.157243	0.169029	0.138187	0.01939418	0.243742	0.247865	0.244587	0.263806	34.52018	0.0325688
11400	-13949.89	-13852.94	-96.95227	0.07458102	0.139771	0.181256	0.205579	0.183367	0.137092	0.152936	0.0006914501	0.245164	0.249311	0.246015	0.25951	32.60908	0.0367787
11450	-13954.24	-13852.73	-101.5077	0.07458102	0.192274	0.13365	0.262129	0.152829	0.121583	0.137535	0.0005259099	0.2387	0.25049	0.255217	0.255593	37.47269	0.03826178
11500	-13959.73	-13862.37	-97.3564	0.07458102	0.136874	0.215731	0.160056	0.113683	0.186961	0.186694	0.007363628	0.249304	0.253397	0.242222	0.255076	33.37569	0.04854791
11550	-13952.3	-13855.82	-96.47634	0.07458102	0.172155	0.210275	0.174249	0.125788	0.172762	0.144772	0.007157329	0.244708	0.249852	0.250018	0.255423	30.44708	0.05280987
11600	-13958.43	-13858.1	-100.3335	0.07458102	0.11665	0.108462	0.314051	0.107927	0.16615	0.18676	0.0006506866	0.237391	0.250884	0.25314	0.258584	34.13316	0.03043912
11650	-13950.26	-13852.22	-98.03879	0.07458102	0.168943	0.159448	0.182451	0.173193	0.141509	0.174457	0.005079849	0.249518	0.252877	0.247022	0.250582	34.11692	0.04340273
11700	-13956.7	-13852.88	-103.8233	0.07458102	0.236448	0.183231	0.212804	0.147915	0.0914252	0.128177	0.01126807	0.248619	0.24883	0.242964	0.259588	35.22083	0.05557052
11750	-13966.26	-13864.81	-101.4516	0.07458102	0.164967	0.175268	0.171193	0.14182	0.173691	0.17306	0.00466751	0.23957	0.252565	0.251873	0.255992	33.61844	0.07392864
11800	-13955.13	-13857.31	-97.81837	0.07458102	0.131019	0.142238	0.189501	0.125295	0.208113	0.203834	0.001234874	0.251155	0.248352	0.248066	0.252427	34.5366	0.04260655
11850	-13957.28	-13856.53	-100.7451	0.07458102	0.117293	0.19312	0.274605	0.155531	0.160336	0.0991151	0.002145458	0.249675	0.239842	0.256085	0.254398	34.67445	0.04622872
11900	-13949.31	-13851.54	-97.76472	0.07458102	0.164962	0.136445	0.215135	0.121557	0.160007	0.201893	0.001202587	0.242157	0.243735	0.251091	0.263016	33.93477	0.033147
11950	-13950.64	-13852.71	-97.92698	0.07458102	0.16231	0.154718	0.192567	0.143547	0.174762	0.172096	0.003823197	0.242348	0.244467	0.249962	0.263223	32.33289	0.04540021
12000	-13955	-13854.07	-100.9316	0.07458102	0.132033	0.161074	0.181654	0.186798	0.179169	0.159272	0.003400325	0.248503	0.250676	0.24315	0.257671	34.01943	0.06359096
12050	-13958.34	-13858.75	-99.58946	0.07458102	0.223163	0.0705543	0.177118	0.233388	0.113466	0.18231	0.008998059	0.251148	0.241263	0.244882	0.262707	33.77615	0.05518035
12100	-13953.14	-13853.8	-99.3398	0.07458102	0.166923	0.134979	0.196308	0.161752	0.14678	0.193258	0.001176129	0.249223	0.244797	0.251563	0.254417	35.14289	0.03038065
12150	-13951.22	-13852.28	-98.94044	0.07458102	0.18706	0.15264	0.17827	0.129509	0.18176	0.170761	0.001789798	0.24654	0.240299	0.256571	0.25659	34.29518	0.05059406
12200	-13959.59	-13858.23	-101.3532	0.07458102	0.159554	0.132075	0.217775	0.155497	0.119732	0.215368	0.01339438	0.253978	0.239843	0.252781	0.253398	35.73102	0.05056351
12250	-13956.34	-13856.01	-100.3285	0.07458102	0.159027	0.107445	0.226986	0.191641	0.161085	0.153816	0.01237458	0.243348	0.244643	0.245449	0.266559	33.07828	0.02946912
12300	-13958.76	-13860.22	-98.53635	0.07458102	0.137269	0.114807	0.225803	0.127281	0.167854	0.226986	0.002670053	0.247145	0.249978	0.251962	0.250915	34.04315	0.04001845
12350	-13957.63	-13859.24	-98.3926	0.07458102	0.13088	0.124493	0.21802	0.1565	0.201263	0.168844	0.004027729	0.248824	0.240225	0.253674	0.257277	33.34771	0.05095363
12400	-13956.32	-13858.28	-98.03214	0.07458102	0.176308	0.120766	0.238146	0.195281	0.144872	0.124628	0.008008039	0.249202	0.254908	0.24755	0.24834	32.21302	0.05721466
12450	-13956.27	-13856.67	-99.60045	0.07458102	0.221339	0.16958	0.16504	0.165087	0.147991	0.130963	0.006081579	0.244903	0.248799	0.252746	0.253552	36.34885	0.03651412
12500	-13956.06	-13854.46	-101.5923	0.07458102	0.153811	0.189617	0.176124	0.17365	0.139903	0.166896	0.0009526413	0.244421	0.250279	0.252248	0.253053	37.34574	0.04173112
12550	-13954.64	-13854.82	-99.82223	0.07458102	0.196896	0.17127	0.188868	0.162202	0.127131	0.153632	0.007037242	0.243172	0.247177	0.249122	0.260529	34.5561	0.03122362
12600	-13952.95	-13853.1	-99.85478	0.07458102	0.230759	0.150531	0.203186	0.161521	0.0959155	0.158087	0.009676379	0.243264	0.24947	0.247956	0.25931	33.59892	0.03558936
12650	-13953.35	-13855.2	-98.14789	0.07458102	0.208625	0.144887	0.183048	0.15329	0.167956	0.142193	0.002503899	0.246915	0.248971	0.252945	0.251169	33.381	0.04860671
12700	-13955.93	-13854.57	-101.3626	0.07458102	0.197592	0.120303	0.219623	0.173807	0.116457	0.172218	0.01074649	0.251088	0.244525	0.244873	0.259514	34.62979	0.03348647
12750	-13948.53	-13852.9	-95.62886	0.07458102	0.117237	0.1691	0.21315	0.181746	0.146008	0.172759	0.003765999	0.251873	0.246807	0.245942	0.255378	31.41755	0.0365017
12800	-13949.52	-13851.77	-97.75546	0.07458102	0.187449	0.172225	0.180713	0.150427	0.173173	0.136013	0.00476557	0.249064	0.245758	0.249435	0.255743	33.05215	0.0408752
12850	-13953.18	-13856.23	-96.94675	0.07458102	0.151881	0.153882	0.215307	0.217315	0.133029	0.128586	0.007890838	0.241673	0.25222	0.252483	0.253624	31.82854	0.03684785
12900	-13954.14	-13852.87	-101.2679	0.07458102	0.182565	0.131453	0.187373	0.150498	0.128684	0.219426	0.009475142	0.249076	0.244532	0.243897	0.262495	35.43112	0.05467718
12950	-13955.43	-13857.47	-97.96422	0.07458102	0.261571	0.103481	0.196891	0.191218	0.0856296	0.161209	0.002955557	0.246469	0.248393	0.248739	0.256399	33.14069	0.03209305
13000	-13956.73	-13853.21	-103.5162	0.07458102	0.169156	0.166756	0.17774	0.181072	0.102363	0.202913	0.004644792	0.240823	0.254867	0.248073	0.256237	36.99321	0.02208615
13050	-13966.11	-13860.42	-105.6927	0.07458102	0.130685	0.172241	0.173309	0.212107	0.171896	0.139763	0.02190515	0.239421	0.253738	0.252012	0.254829	34.58908	0.02335466
13100	-13954.22	-13855.74	-98.47559	0.07458102	0.155066	0.175022	0.182598	0.181267	0.15595	0.150098	0.02220998	0.24429	0.247992	0.252962	0.254756	31.46818	0.04422443
13150	-13959.35	-13857.95	-101.4013	0.07458102	0.130064	0.193608	0.141213	0.142697	0.204475	0.187943	0.006932661	0.246756	0.256122	0.240117	0.257005	36.42694	0.03078631
13200	-13957.51	-13856.45	-101.0537	0.07458102	0.200057	0.0390996	0.264921	0.128533	0.0911548	0.276233	0.0003723269	0.24596	0.249455	0.249978	0.254607	36.1652	0.02590824
13250	-13964.47	-13858.71	-105.7668	0.07458102	0.176482	0.114116	0.139728	0.113409	0.211347	0.244918	0.0167872	0.252155	0.240295	0.2542	0.25335	37.60285	0.03967878
13300	-13956.59	-13858.04	-98.55098	0.07458102	0.180703	0.151831	0.152559	0.110017	0.189226	0.215663	0.001760344	0.260921	0.241057	0.249428	0.248594	34.651	0.03054222
13350	-13966.58	-13867.32	-99.25833	0.07458102	0.0996978	0.106254	0.182504	0.149792	0.310565	0.151187	0.003254333	0.261015	0.24033	0.250811	0.247844	32.75579	0.04364754
13400	-13953.59	-13855.59	-98.00439	0.07458102	0.144471	0.189548	0.192036	0.17169	0.163979	0.138276	0.006057442	0.244269	0.243659	0.255145	0.256927	34.937	0.04444306
13450	-13952.57	-13853.49	-99.07668	0.07458102	0.141845	0.190326	0.204955	0.149684	0.164869	0.148321	0.002752324	0.243398	0.259861	0.244328	0.252413	34.56389	0.02580237
13500	-13963.73	-13855.27	-108.4613	0.07458102	0.200031	0.193144	0.177972	0.0984941	0.168169	0.162191	0.01111326	0.246784	0.245785	0.247727	0.259703	42.79956	0.04849533
13550	-13949.03	-13850.59	-98.44544	0.07458102	0.174695	0.141616	0.189392	0.177402	0.148177	0.168718	0.004207857	0.245912	0.245041	0.249508	0.259539	34.27593	0.03543886
13600	-13954.15	-13855.94	-98.20261	0.07458102	0.209432	0.129739	0.200823	0.135289	0.120736	0.203982	0.002467516	0.258149	0.243122	0.240502	0.258226	33.33226	0.03482004
13650	-13956.12	-13853.92	-102.1984	0.07458102	0.176537	0.117128	0.210122	0.131288	0.12083	0.244096	0.009276588	0.244768	0.243471	0.253039	0.258723	37.02847	0.03867994
13700	-13956.27	-13853.18	-103.0883	0.07458102	0.220878	0.20136	0.0987041	0.0963309	0.197572	0.185155	0.01144826	0.241375	0.248289	0.249102	0.261235	38.07891	0.03739447
13750	-13954.51	-13855.03	-99.47807	0.07458102	0.174453	0.163489	0.200829	0.196049	0.123356	0.141824	0.004153161	0.240109	0.25895	0.242496	0.258445	36.39308	0.03225168
13800	-13950.76	-13853.94	-96.82152	0.07458102	0.181955	0.180278	0.163848	0.139892	0.151193	0.182835	0.003910467	0.245528	0.247853	0.248411	0.258208	32.73444	0.04419997
13850	-13958.92	-13857.25	-101.6696	0.07458102	0.197675	0.117954	0.222283	0.183232	0.128958	0.149899	0.01990409	0.241534	0.251737	0.24453	0.262198	33.70506	0.05121707
13900	-13962.4	-13861.5	-100.8997	0.07458102	0.130356	0.161453	0.21305	0.197708	0.146513	0.15092	0.01114182	0.242022	0.252025	0.255179	0.250775	35.5134	0.06036668
13950	-13952.98	-13854.93	-98.04305	0.07458102	0.115882	0.143252	0.221935	0.186746	0.179558	0.152626	0.002681885	0.237335	0.246773	0.250192	0.265701	34.35632	0.03068736
14000	-13953.05	-13856.93	-96.12528	0.07458102	0.192098	0.16412	0.177774	0.202808	0.11122	0.15198	0.001484975	0.249788	0.244162	0.250941	0.255109	31.77157	0.03146509
14050	-13951.49	-13850.78	-100.7094	0.07458102	0.153919	0.116448	0.232671	0.0880081	0.212946	0.196008	0.007535059	0.249833	0.245467	0.248551	0.256148	35.0096	0.0425797
14100	-13954.58	-13852.28	-102.2971	0.07458102	0.173468	0.133052	0.218857	0.156814	0.147533	0.170276	0.00797649	0.244339	0.241415	0.253253	0.260993	36.38248	0.04897078
14150	-13956.38	-13856.11	-100.2662	0.07458102	0.149887	0.134295	0.19996	0.158891	0.180393	0.176575	0.02413567	0.246496	0.243546	0.246663	0.263296	32.2378	0.06714884
