Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_sd	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	ln_branch_rates_mean	root_age	speciation_rate
62000	-20191.67	-20261.52	69.85467	0.0202683	0.0228859	0.0257818	0.0260552	0.0279348	0.0246926	0.0174563	0.0169297	0.0236494	0.0206459	0.0217407	0.0276847	0.0230458	0.0192867	0.0222455	0.0227393	0.0259631	0.0282614	0.0253094	0.0200916	0.0293816	0.0238338	0.0208949	0.0276257	0.018426	0.0228789	0.0184826	0.0255305	0.0343587	0.0244385	0.0257115	0.0287831	0.0221568	0.0220445	0.0271597	0.0242207	0.0226117	0.028222	0.02318879	0.177359	0.180947	0.177526	0.144365	0.166931	0.160178	0.170052	0.00907135	0.259304	0.239736	0.240434	0.260526	-3.764086	29.64583	0.0735923
62050	-20183.15	-20257.64	74.4917	0.0181322	0.0217559	0.0222708	0.0269349	0.0239911	0.0263218	0.0255699	0.0235694	0.0232708	0.0239272	0.0302476	0.0260246	0.0230009	0.0227698	0.0222764	0.0221518	0.0290853	0.0299794	0.0299961	0.020824	0.0191764	0.0277623	0.0265544	0.0211016	0.0254819	0.0251171	0.0202118	0.0246956	0.023013	0.0226718	0.0283399	0.0236865	0.0189183	0.0293553	0.0237159	0.0278125	0.0294416	0.0236183	0.02457656	0.1487003	0.166591	0.16072	0.159488	0.159668	0.160263	0.193269	0.01028914	0.246513	0.25545	0.24678	0.251257	-3.705962	29.06066	0.09157537
62100	-20183.38	-20257.48	74.10306	0.0222114	0.0230091	0.0241731	0.0263636	0.0290763	0.0215675	0.0241929	0.018498	0.0258742	0.0244613	0.025268	0.0204369	0.019618	0.0207399	0.0243805	0.0245369	0.0207076	0.0204653	0.0227905	0.0213637	0.0254717	0.0285745	0.0270309	0.0330178	0.0248322	0.0287957	0.0249965	0.0295411	0.0203874	0.030857	0.0273078	0.0289315	0.0273191	0.0225792	0.0250917	0.0288501	0.0257014	0.0224813	0.02473531	0.134553	0.166729	0.171645	0.171886	0.144945	0.159515	0.18528	0.01692165	0.250438	0.255454	0.252947	0.241161	-3.699523	29.43915	0.07294807
62150	-20183.57	-20258.59	75.01341	0.0182348	0.0247219	0.023044	0.0288861	0.0230357	0.0249096	0.0277916	0.0233813	0.0268149	0.0246414	0.0227908	0.0205081	0.0231224	0.0186816	0.0184844	0.0264593	0.0270296	0.0213069	0.0233421	0.0227279	0.0265214	0.0278198	0.022728	0.0181588	0.0214699	0.0272154	0.0222364	0.0266005	0.0249989	0.0215126	0.0319405	0.023626	0.018415	0.0243852	0.0242105	0.0259113	0.0316215	0.0247985	0.0238671	0.1302504	0.170432	0.152731	0.168178	0.157791	0.166357	0.184511	0.001838506	0.252226	0.252661	0.251326	0.243787	-3.735254	30.65263	0.0610776
62200	-20181.67	-20253.66	71.9846	0.0169261	0.0195468	0.0241968	0.032986	0.0282296	0.0235221	0.0266969	0.0244089	0.0260044	0.0278125	0.0283635	0.028555	0.0264309	0.0201709	0.0221093	0.0237971	0.0259098	0.0256236	0.0327333	0.025238	0.0307638	0.0256028	0.0256743	0.0260588	0.0262298	0.0229198	0.0236077	0.0248509	0.0284638	0.0279374	0.0246897	0.026471	0.0292662	0.0216932	0.0305191	0.0241006	0.0258352	0.0261326	0.02518166	0.1196548	0.161346	0.172353	0.172351	0.16514	0.152023	0.176788	0.01213631	0.248369	0.256324	0.245338	0.24997	-3.681639	29.34867	0.09687601
62250	-20189.24	-20267.05	77.80566	0.0243574	0.0267869	0.0255108	0.0377188	0.0244536	0.0276045	0.0228372	0.021395	0.0216172	0.0243437	0.0232676	0.0286634	0.0253069	0.0247231	0.0269598	0.0240273	0.0262553	0.0257266	0.0220919	0.0208589	0.022494	0.0286416	0.0265862	0.0236569	0.0259368	0.0246702	0.0211324	0.0285385	0.0267119	0.0308363	0.0270182	0.0304631	0.0225072	0.0282907	0.0275342	0.0238139	0.0239486	0.0277576	0.02504427	0.1408522	0.166603	0.169266	0.170828	0.174562	0.151082	0.167658	0.0145757	0.254372	0.253283	0.239811	0.252533	-3.68711	27.73055	0.07839544
62300	-20172.55	-20255.24	82.68626	0.0244535	0.0263353	0.0287206	0.0293195	0.0250559	0.0276346	0.0278374	0.0221716	0.0212965	0.0261379	0.0326628	0.0242333	0.0265884	0.0217516	0.0215603	0.0245333	0.0243379	0.0264159	0.025336	0.0201209	0.0296015	0.0297031	0.0253766	0.0238892	0.0224896	0.0237656	0.0242657	0.0253519	0.0252377	0.0258004	0.0257833	0.0215161	0.021117	0.0268467	0.0234868	0.0269405	0.0217705	0.0210076	0.02477853	0.1098809	0.173141	0.167365	0.160684	0.157504	0.165726	0.17558	0.0002716593	0.245344	0.251718	0.243358	0.25958	-3.697778	30.69207	0.07085895
62350	-20175.06	-20255.44	80.3804	0.0199158	0.0254751	0.0293639	0.0300668	0.0330745	0.0252055	0.0263752	0.0247273	0.0237806	0.0264803	0.0257414	0.0251867	0.0258505	0.0259169	0.0229517	0.0256768	0.0291722	0.0264007	0.0279265	0.023917	0.022401	0.030423	0.0206358	0.0267129	0.0256815	0.0295523	0.0227422	0.0243984	0.0242778	0.0221029	0.0307227	0.0259477	0.0274042	0.0247011	0.0292905	0.0243851	0.0286152	0.0240161	0.02488236	0.1075264	0.165818	0.163386	0.16747	0.149233	0.169883	0.18421	0.004607094	0.252263	0.256375	0.243398	0.247965	-3.693596	27.21597	0.07388743
62400	-20180.3	-20260.06	79.75505	0.0197636	0.0232907	0.0183992	0.0233998	0.0194757	0.0204134	0.0217914	0.0224303	0.021897	0.0278502	0.0253355	0.0232286	0.0208481	0.0242613	0.0213893	0.0252726	0.0234615	0.0250947	0.0267955	0.0218378	0.0218446	0.02923	0.0273309	0.0236747	0.0225939	0.0228777	0.0232804	0.024749	0.0249788	0.0241797	0.0314376	0.0257943	0.03103	0.0215581	0.0241367	0.0232951	0.0302955	0.0220226	0.02394086	0.1157074	0.16537	0.155667	0.162094	0.163715	0.173706	0.179449	0.002091193	0.270226	0.233188	0.246127	0.250459	-3.732169	30.36605	0.06623366
62450	-20181.13	-20248.88	67.75327	0.0157652	0.019131	0.0184296	0.0295829	0.0246458	0.0226304	0.0246784	0.0244278	0.0265892	0.0208813	0.0258807	0.026286	0.0215949	0.0183114	0.0176122	0.0259754	0.0228871	0.0210215	0.026496	0.0234898	0.0230764	0.0336653	0.0168597	0.021722	0.0205544	0.0226098	0.0175904	0.0297697	0.0275407	0.0227587	0.0228184	0.023615	0.0278692	0.0202462	0.0220672	0.0237601	0.0253846	0.0215359	0.02271205	0.191792	0.179765	0.166381	0.16575	0.168517	0.15712	0.162465	0.00370255	0.250515	0.244962	0.250386	0.254137	-3.78486	32.82442	0.05277552
62500	-20187.22	-20252.45	65.22898	0.017023	0.0199615	0.0204048	0.0263787	0.0209731	0.0221224	0.0208249	0.0184666	0.0226627	0.02918	0.0285881	0.020953	0.021647	0.015975	0.019335	0.022917	0.0255753	0.0249376	0.0239535	0.0216771	0.0187017	0.0294317	0.0222773	0.0298591	0.0207216	0.0184468	0.0244785	0.0243981	0.022929	0.0250525	0.0359653	0.0248057	0.030508	0.0241394	0.0194802	0.0230958	0.0227812	0.0197682	0.02361217	0.1585608	0.168027	0.173289	0.173665	0.15817	0.167724	0.159124	0.00608633	0.243198	0.246773	0.257062	0.252966	-3.745993	32.33304	0.08602378
62550	-20187.31	-20253.11	65.80181	0.0157276	0.0221221	0.0246671	0.0270646	0.0204681	0.0232098	0.0195111	0.0189433	0.020319	0.0186073	0.0207844	0.0202221	0.0242019	0.0185998	0.0190507	0.0215331	0.0185872	0.0153226	0.0249336	0.0179795	0.0203418	0.0306174	0.0185639	0.0264334	0.0261022	0.0243564	0.0230649	0.0276946	0.026361	0.0208634	0.0207473	0.0291841	0.0160195	0.0331776	0.0228207	0.0207484	0.0183969	0.0280216	0.02136602	0.1863742	0.174278	0.167473	0.155753	0.158662	0.158928	0.184907	0.002345169	0.256275	0.243646	0.240083	0.259996	-3.845954	31.6065	0.04689926
62600	-20190.46	-20257.99	67.53499	0.0186392	0.01388	0.0252884	0.0266508	0.024081	0.0242665	0.0249047	0.0230605	0.019672	0.0219225	0.0215317	0.0256903	0.0204873	0.0215723	0.0205837	0.0242838	0.0224297	0.0246836	0.0206916	0.0214843	0.0301111	0.0270675	0.0228123	0.0250583	0.016082	0.0213894	0.0159407	0.0237608	0.0179233	0.0214074	0.0273468	0.0285785	0.0211907	0.0271252	0.0278194	0.0234002	0.027833	0.0235264	0.02186738	0.1879611	0.18829	0.162424	0.154019	0.169741	0.158044	0.167481	0.01321409	0.252237	0.231715	0.258741	0.257308	-3.822759	30.6236	0.06225698
62650	-20172.39	-20259.3	86.91574	0.0202942	0.022925	0.0213846	0.0227964	0.0187221	0.0194405	0.0238881	0.0195042	0.0211955	0.0257158	0.0253476	0.0205828	0.0194249	0.0192436	0.0197832	0.022028	0.0229369	0.0229815	0.0261837	0.0213673	0.0268369	0.022551	0.0241706	0.0249496	0.02265	0.0208503	0.0234284	0.0188038	0.0203613	0.0208646	0.0202711	0.0231671	0.0203762	0.0251599	0.0217602	0.0200019	0.0243976	0.0242479	0.02177425	0.08773173	0.175676	0.167036	0.159764	0.161552	0.165044	0.170929	0.01450034	0.253113	0.247715	0.254078	0.245093	-3.827027	33.35797	0.06569236
62700	-20188.89	-20266.76	77.87024	0.0165641	0.0208857	0.0256984	0.0231474	0.0201121	0.0205504	0.0181759	0.0237014	0.0209766	0.0213194	0.0188332	0.021415	0.0213363	0.020979	0.0183959	0.0260805	0.0207005	0.020765	0.0174939	0.0189672	0.0250395	0.0255171	0.0199836	0.0255688	0.0270343	0.0225145	0.0232614	0.0231121	0.0225485	0.0194568	0.0249486	0.023536	0.0233796	0.0182263	0.0237753	0.0221979	0.0227163	0.017089	0.02245585	0.1191638	0.169138	0.165511	0.166358	0.1608	0.157141	0.181051	0.005153614	0.246513	0.251287	0.252185	0.250015	-3.796204	33.71824	0.06889734
62750	-20183.85	-20263.65	79.79947	0.0183003	0.0229189	0.0258972	0.0260201	0.0221593	0.0231482	0.0200353	0.0219675	0.021423	0.0243719	0.0227218	0.0249938	0.026712	0.0185223	0.0193907	0.022865	0.0209773	0.0234333	0.0258582	0.0201002	0.0213899	0.0252226	0.0205515	0.0263437	0.0227526	0.0232008	0.0183231	0.0221044	0.0225897	0.0198191	0.0185192	0.0198126	0.0233269	0.0185553	0.0266423	0.022593	0.0180894	0.0226311	0.02226262	0.1045274	0.179513	0.164482	0.165352	0.168021	0.152789	0.169843	0.02543442	0.244116	0.247961	0.242132	0.265791	-3.804846	33.54124	0.06178482
62800	-20175.47	-20256.3	80.82489	0.0193981	0.0216799	0.0289308	0.0284324	0.0243281	0.0238816	0.0247367	0.0225232	0.021827	0.0275602	0.0249123	0.0286883	0.0229547	0.0200712	0.0203848	0.0263398	0.0219903	0.0219281	0.0225189	0.024798	0.025842	0.0285679	0.026366	0.0257137	0.024489	0.0248781	0.0202303	0.0223261	0.0216469	0.0199588	0.0255297	0.0261519	0.022795	0.0237084	0.0226827	0.0233278	0.0216073	0.0232422	0.02412725	0.1137791	0.169353	0.17227	0.165272	0.162919	0.165315	0.164871	0.02746143	0.249713	0.23901	0.256022	0.255256	-3.724413	31.91029	0.0489795
62850	-20177.77	-20258.75	80.97701	0.0173447	0.0243221	0.0234255	0.0267936	0.0196106	0.022012	0.0225636	0.0195011	0.0262564	0.019353	0.0221781	0.0273862	0.0237096	0.0216015	0.0224425	0.0247601	0.0271641	0.0242339	0.0269912	0.0223984	0.0252559	0.0245255	0.0228247	0.0227518	0.0199991	0.0260902	0.0195406	0.0260283	0.0242941	0.0266764	0.0208127	0.0242991	0.0224183	0.0233057	0.0256078	0.0196611	0.0188919	0.0231342	0.02284564	0.1226697	0.173425	0.158157	0.146969	0.171458	0.167455	0.182537	0.01662002	0.25963	0.249174	0.241686	0.24951	-3.778995	32.72494	0.07094801
62900	-20195.95	-20263.15	67.19858	0.0218735	0.0189095	0.0242565	0.0271051	0.0242841	0.0238732	0.021428	0.0216121	0.0210042	0.0266477	0.0262389	0.0198801	0.0338966	0.020388	0.0207642	0.0242121	0.0199339	0.025878	0.027434	0.0185638	0.0250474	0.0249471	0.0328616	0.0255432	0.0165409	0.0290406	0.0168969	0.0260816	0.0235769	0.0224535	0.0256884	0.0196961	0.0207185	0.0197081	0.0261468	0.0189399	0.0232499	0.0190365	0.02277759	0.1518509	0.182365	0.159664	0.165929	0.155732	0.161792	0.174517	0.01746289	0.243581	0.256442	0.248009	0.251969	-3.781978	32.50744	0.06023412
62950	-20183.05	-20265.11	82.05387	0.0199125	0.0241094	0.0210923	0.0262045	0.0227603	0.0254678	0.0213399	0.0197152	0.020909	0.0208863	0.0237358	0.0221507	0.0247675	0.0182188	0.0176161	0.0233395	0.02039	0.0258101	0.0235758	0.0190726	0.0274662	0.0199452	0.0212306	0.0232971	0.0207574	0.0212072	0.0191929	0.0263268	0.0236548	0.0228519	0.0250178	0.025683	0.0203555	0.0224404	0.0250133	0.0233795	0.0195551	0.0250185	0.02299456	0.1043263	0.168103	0.181266	0.171573	0.15237	0.166313	0.160374	0.01385993	0.243577	0.265567	0.247232	0.243624	-3.772497	31.86371	0.07314768
63000	-20170.23	-20252.35	82.11984	0.0174855	0.021857	0.0274613	0.0225023	0.0208333	0.0211969	0.0243652	0.0228846	0.0220044	0.0210141	0.0254177	0.0224843	0.0238458	0.0200426	0.0192122	0.0224159	0.0217087	0.0189474	0.0225435	0.0180248	0.0191245	0.0259315	0.0226758	0.0245031	0.01988	0.0173897	0.0198558	0.0238578	0.0239127	0.0241337	0.0217699	0.0228677	0.0186238	0.0206188	0.0228441	0.0193638	0.0226889	0.0194249	0.02201579	0.101617	0.165554	0.168339	0.158312	0.170801	0.154366	0.182628	0.01245009	0.254946	0.252387	0.240688	0.251979	-3.815995	34.41235	0.07834789
63050	-20170.95	-20263.12	92.16281	0.0189417	0.0214821	0.022439	0.0221218	0.0189078	0.0228608	0.0249035	0.0227968	0.020217	0.0208495	0.0231339	0.0213925	0.0212671	0.0196813	0.0178334	0.0212429	0.0224585	0.0201343	0.0191949	0.0197897	0.0212313	0.0261889	0.0213614	0.0231682	0.0190105	0.0204212	0.0193171	0.0213757	0.0197559	0.0204697	0.0203198	0.0235516	0.0201875	0.0260451	0.0204186	0.0202406	0.0188559	0.0237805	0.02143721	0.08626788	0.182928	0.152146	0.164901	0.159086	0.169965	0.170973	0.01026144	0.250699	0.247812	0.25265	0.248839	-3.842627	31.39162	0.08539167
63100	-20181.72	-20258.05	76.32564	0.0194598	0.0219263	0.0211155	0.0227922	0.0207	0.0228631	0.0233171	0.0195268	0.0230171	0.0252961	0.0247329	0.025225	0.0240102	0.0202447	0.0199131	0.0205007	0.0228661	0.0214119	0.0315144	0.0245366	0.0318665	0.0253949	0.0229386	0.0266262	0.0205929	0.0204	0.017281	0.0265	0.0192119	0.0220668	0.0227219	0.0263434	0.0224469	0.0250555	0.0212559	0.0216635	0.0235345	0.0183905	0.02316032	0.1205415	0.181484	0.153107	0.14778	0.177504	0.167823	0.172301	0.007962906	0.257614	0.242828	0.253829	0.245729	-3.765315	33.7422	0.05973895
63150	-20179.78	-20252.41	72.63219	0.0180725	0.0296593	0.0298703	0.0284876	0.0246783	0.0261944	0.0214829	0.0220182	0.0281416	0.0223125	0.0241286	0.0256648	0.020849	0.0212595	0.0204681	0.0243117	0.0289411	0.0238833	0.0260161	0.0238913	0.0260609	0.0310645	0.0247929	0.0301502	0.0227516	0.026324	0.0206157	0.0300737	0.031281	0.0205409	0.0250021	0.0243804	0.0248966	0.0308276	0.0240171	0.024156	0.0259292	0.0247825	0.0242079	0.1306145	0.178666	0.175794	0.154929	0.15984	0.166742	0.164029	0.01978264	0.251549	0.244316	0.251449	0.252686	-3.721076	29.00896	0.05517544
63200	-20177.79	-20251.24	73.44717	0.0193	0.0228562	0.0259147	0.021883	0.024548	0.0234478	0.0241142	0.0190269	0.0312762	0.0289912	0.0320486	0.0234039	0.0225314	0.0212549	0.0203949	0.0254175	0.0264927	0.026475	0.0217519	0.0199716	0.0279065	0.0263457	0.0223085	0.0214944	0.0188076	0.0226918	0.0195661	0.0248052	0.0214182	0.0261366	0.0214068	0.0253965	0.0215885	0.030326	0.0297671	0.024833	0.0220545	0.027479	0.02353887	0.1610898	0.182027	0.165667	0.167164	0.15561	0.158786	0.170747	0.01785522	0.238931	0.253788	0.254928	0.252353	-3.749102	29.26859	0.06378592
63250	-20190.74	-20256.6	65.8539	0.0199818	0.0261634	0.0341156	0.0344429	0.0281068	0.0285084	0.0256458	0.0209444	0.0238039	0.0246756	0.0345456	0.0228765	0.0208233	0.018932	0.0214628	0.0249782	0.0294275	0.0216836	0.0275897	0.0218337	0.0306981	0.0212373	0.026379	0.0266493	0.0228218	0.0271956	0.0272736	0.0250002	0.0333374	0.0239891	0.0383992	0.0250533	0.0288972	0.0301309	0.027075	0.022539	0.0233512	0.0226427	0.02581352	0.1581598	0.169082	0.168635	0.154691	0.160647	0.162215	0.184729	0.009121749	0.240984	0.264685	0.244607	0.249724	-3.656857	29.13232	0.05292017
63300	-20185.64	-20256.61	70.97128	0.0224863	0.0262636	0.0263223	0.0305833	0.0290383	0.0271981	0.0243537	0.0253858	0.0275529	0.0285413	0.0266079	0.0242737	0.0229837	0.0211265	0.0223712	0.0257298	0.0262961	0.0234763	0.0246887	0.0227614	0.0232589	0.0380297	0.0249417	0.0213237	0.0286292	0.0280619	0.0250134	0.0256493	0.0317796	0.0249201	0.0317919	0.0245045	0.0230122	0.0297291	0.0278193	0.0331208	0.0258192	0.02439	0.02590471	0.09617239	0.17734	0.145356	0.163075	0.170029	0.169094	0.175106	0.007270156	0.254897	0.245353	0.250806	0.248945	-3.65333	27.48851	0.03566582
63350	-20168.81	-20254.73	85.92107	0.0222567	0.02542	0.0258405	0.0271067	0.0284587	0.0279742	0.0285425	0.0208573	0.0241255	0.0248567	0.0252122	0.0238213	0.0234235	0.0229754	0.0192915	0.0261878	0.0245926	0.0231373	0.0265624	0.0235702	0.0256532	0.0290182	0.026666	0.0258396	0.0239595	0.0249173	0.0210588	0.0257035	0.0278996	0.0252477	0.0241978	0.0271999	0.0267163	0.0267381	0.0236992	0.0246475	0.0237833	0.0224463	0.02588121	0.1159957	0.175262	0.166165	0.153172	0.170815	0.168049	0.166538	0.0196129	0.251172	0.240148	0.249658	0.259022	-3.654238	28.54999	0.06810843
63400	-20188.69	-20263.87	75.18191	0.0167879	0.0341048	0.0215909	0.0279473	0.0232291	0.0230212	0.0225535	0.0225735	0.0227555	0.0230146	0.024381	0.0262199	0.0216762	0.0198199	0.0216557	0.0244041	0.0288852	0.0278399	0.0256184	0.0196242	0.02583	0.0244652	0.0255906	0.0229881	0.0208566	0.025356	0.0196343	0.024673	0.0197509	0.0234299	0.0279261	0.0243064	0.0249687	0.0247853	0.0261529	0.0238673	0.0189057	0.0206604	0.02331039	0.1266594	0.167133	0.15838	0.170466	0.156538	0.169963	0.17752	0.01545238	0.253647	0.246788	0.242195	0.25737	-3.758856	31.14779	0.0570895
63450	-20197.1	-20264.74	67.63449	0.0196495	0.0192294	0.0277673	0.0269831	0.0250135	0.0245053	0.0204938	0.0202853	0.0233555	0.0218576	0.0215149	0.0198831	0.0276721	0.0179425	0.0171525	0.0209656	0.0250675	0.0239796	0.0245605	0.0178793	0.0236025	0.0251835	0.024112	0.0210595	0.0296858	0.023716	0.0195782	0.0211077	0.0218215	0.0176113	0.0263831	0.0253526	0.0200435	0.0217044	0.0192382	0.0245176	0.0243644	0.0181499	0.02332052	0.1602055	0.17081	0.1642	0.165303	0.172461	0.161809	0.165417	0.06046296	0.252735	0.246092	0.248429	0.252745	-3.758422	34.08922	0.0864153
63500	-20180.97	-20263.1	82.12969	0.0201406	0.0201904	0.0243777	0.0274829	0.0257468	0.0225978	0.021863	0.0290856	0.0234351	0.0269863	0.0261512	0.0242564	0.0258014	0.0196799	0.0211162	0.0208086	0.0239737	0.022433	0.0254896	0.0203041	0.027589	0.0270597	0.0250616	0.0241881	0.0215463	0.0235824	0.020182	0.0266118	0.0238219	0.0248971	0.0253712	0.0237704	0.0244641	0.0247028	0.0228052	0.0236655	0.0250783	0.0213569	0.02338392	0.1057914	0.19344	0.14837	0.159118	0.165955	0.161132	0.171985	0.04843144	0.252146	0.240638	0.248453	0.258763	-3.755707	31.82831	0.09879289
63550	-20199.06	-20262.81	63.74234	0.0219249	0.021973	0.0263427	0.0284044	0.0237082	0.0207374	0.0194541	0.0204486	0.0212464	0.0209202	0.0247931	0.0178801	0.0156048	0.0217042	0.0273107	0.0239634	0.025474	0.0263552	0.0284369	0.0217325	0.0187516	0.0330779	0.0299557	0.0230722	0.0201639	0.0290733	0.0248613	0.0236718	0.0305957	0.0178173	0.0298281	0.0398891	0.0213013	0.0224489	0.0260593	0.0235692	0.0268894	0.0219911	0.02340847	0.1723279	0.177208	0.173112	0.148852	0.159824	0.166217	0.174788	0.006512865	0.243384	0.25723	0.24596	0.253426	-3.754657	30.67002	0.06342659
63600	-20180.81	-20252.65	71.84565	0.0186806	0.0252669	0.0263038	0.0306387	0.0237	0.0273504	0.0219198	0.0240521	0.0203624	0.0207697	0.0292863	0.0223082	0.0232611	0.021907	0.0221809	0.0246217	0.0250763	0.0257572	0.0251199	0.0232973	0.0263496	0.0354409	0.0250909	0.0264056	0.0211767	0.0245844	0.0187839	0.0212206	0.0194845	0.0207031	0.0259092	0.0271795	0.0266036	0.0267818	0.0276711	0.0227924	0.0234786	0.0227845	0.02496185	0.1468119	0.171582	0.176967	0.153518	0.15677	0.159275	0.181888	0.02234725	0.245516	0.255007	0.23529	0.264187	-3.690407	30.05204	0.1048629
63650	-20180.27	-20253.41	73.13529	0.0195335	0.0218306	0.0289293	0.0258542	0.0252237	0.0237759	0.0224287	0.0287766	0.0212612	0.0260918	0.0288139	0.0219021	0.018584	0.0212243	0.0198732	0.0256757	0.028306	0.0221884	0.0272434	0.0207991	0.0251898	0.0297193	0.0233854	0.0263264	0.0198083	0.0193049	0.0213017	0.0186831	0.0222801	0.0202253	0.0254267	0.0267156	0.0185726	0.0202852	0.0281665	0.0235409	0.0279972	0.0258109	0.0228245	0.1628664	0.169175	0.163074	0.159594	0.155807	0.165168	0.187183	0.003249215	0.261169	0.257489	0.244636	0.236706	-3.779921	29.83723	0.07204796
63700	-20161.57	-20259.83	98.25829	0.0229328	0.0240561	0.0250226	0.025945	0.0245556	0.0252345	0.0258108	0.0292118	0.0233599	0.0234438	0.0240008	0.0243766	0.0238902	0.0228341	0.0200876	0.0221665	0.0223399	0.0221444	0.0239258	0.0239582	0.0253668	0.0263893	0.0247749	0.0251414	0.0232522	0.0261923	0.0240989	0.0259023	0.0277019	0.0220972	0.0229675	0.0251577	0.0237254	0.0272365	0.0226424	0.0235507	0.0247751	0.0248691	0.02399917	0.07272332	0.175355	0.16494	0.161564	0.155587	0.168384	0.174169	0.002399951	0.241345	0.242503	0.255599	0.260553	-3.729736	29.09309	0.09427193
63750	-20183.89	-20258.63	74.73806	0.0208398	0.020941	0.0253876	0.0278047	0.0253413	0.0257119	0.0263521	0.0255658	0.0267929	0.0269812	0.0376372	0.0209597	0.0219399	0.0235862	0.0244564	0.0262573	0.0290649	0.0281508	0.0206636	0.022746	0.0246344	0.0278709	0.0260955	0.0285083	0.0224376	0.0210546	0.0246578	0.0286654	0.024069	0.0256063	0.0246724	0.0265279	0.0241668	0.0224911	0.0232701	0.0226619	0.0232582	0.0238611	0.02506311	0.09712943	0.186501	0.16696	0.150035	0.167638	0.16071	0.168156	0.02038026	0.248388	0.248775	0.243478	0.25936	-3.686358	29.23385	0.1195868
63800	-20193.25	-20259.7	66.44892	0.0188593	0.0196709	0.0203763	0.0245263	0.0263725	0.0284946	0.0333984	0.0251463	0.0269306	0.0303556	0.0307239	0.0269252	0.0271412	0.0191624	0.0280266	0.0261524	0.0297986	0.0256153	0.030268	0.0225224	0.0278014	0.0316632	0.0274036	0.0279515	0.0243134	0.0245478	0.0268053	0.0312063	0.0287311	0.0274128	0.0294163	0.0294974	0.024601	0.0311688	0.0212522	0.0326277	0.028448	0.0352066	0.02680924	0.1915108	0.166018	0.166739	0.169798	0.161676	0.161933	0.173835	0.01171994	0.252237	0.250721	0.254363	0.242678	-3.619009	27.69841	0.07696562
63850	-20186.35	-20261.51	75.15707	0.021519	0.0234383	0.0250159	0.0275634	0.0286944	0.027107	0.030219	0.0272983	0.0260888	0.0244764	0.0285412	0.025775	0.032096	0.0230701	0.0248315	0.026314	0.0247073	0.0249011	0.0265058	0.0244474	0.0260856	0.0288161	0.0296887	0.0312895	0.0278286	0.0259421	0.0214736	0.0328151	0.025604	0.0280929	0.0356162	0.0315486	0.0289811	0.0302221	0.0272986	0.0318016	0.0308859	0.0317709	0.02681393	0.1510944	0.153297	0.161464	0.156169	0.178939	0.170852	0.179279	0.01058115	0.25821	0.257001	0.234459	0.25033	-3.618834	25.74185	0.0777331
63900	-20187.62	-20258.37	70.75271	0.0206232	0.0213193	0.0281742	0.0301274	0.0258162	0.0279691	0.0274375	0.0245188	0.02372	0.0250617	0.0295243	0.0257781	0.0362182	0.0238218	0.0238625	0.0235377	0.0320887	0.0287603	0.0299663	0.0256134	0.0309877	0.0320484	0.0258759	0.0280004	0.021239	0.026973	0.0236894	0.0312928	0.0301576	0.0291741	0.0317114	0.0269899	0.0271182	0.0261776	0.0363698	0.0299658	0.0267968	0.0281569	0.02596509	0.1396581	0.18182	0.159377	0.170246	0.155022	0.166735	0.166799	0.003077968	0.260057	0.247085	0.256657	0.236201	-3.651002	27.41989	0.07826669
63950	-20175.77	-20259.1	83.32837	0.0257518	0.023008	0.0259634	0.0297395	0.0279875	0.0239935	0.0244239	0.0247635	0.0261701	0.0257693	0.0258341	0.0258384	0.0244989	0.0247237	0.0254511	0.0275423	0.0253733	0.0251291	0.0302377	0.025622	0.0316014	0.029752	0.0216092	0.0232021	0.026875	0.0212527	0.022298	0.0314406	0.0260196	0.0247599	0.0272845	0.028553	0.0208403	0.0261854	0.0258968	0.0308321	0.0260695	0.0235277	0.0259974	0.1184151	0.172037	0.163576	0.166243	0.162471	0.166313	0.169359	0.02630645	0.251642	0.239712	0.254782	0.253864	-3.649759	27.91225	0.07643975
64000	-20187.8	-20259.4	71.6008	0.0242968	0.0298545	0.0279789	0.0336594	0.0291163	0.0286522	0.0269229	0.0229296	0.0233064	0.0293158	0.0330431	0.0285637	0.0222986	0.0183984	0.0210831	0.0242188	0.0299162	0.0255912	0.0294363	0.0240903	0.0294905	0.0286549	0.0224139	0.0299671	0.0240683	0.0288652	0.0211768	0.0311431	0.0255898	0.0261911	0.0265295	0.0343211	0.0278551	0.0262618	0.0250039	0.0291174	0.0252901	0.0312244	0.02714977	0.1537823	0.163328	0.17242	0.150701	0.190962	0.15183	0.170758	0.007866259	0.258576	0.24314	0.234565	0.263719	-3.606387	25.88014	0.07852153
